Level,NACE_full,NACE,NACE_lett,TAC_EU,TEC_EU,Country_code,TAC,TEC
2,C.27,Manufacture of electrical equipment,C,0.0,0.0,FR,0.0,0.0
3,C.27.1,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",C,0.0,0.0,FR,0.0,0.0
4,C.27.11,"Manufacture of electric motors, generators and transformers",C,0.0,0.0,FR,0.0,0.0
4,C.27.12,Manufacture of electricity distribution and control apparatus,C,0.0,0.0,FR,0.0,0.0
3,C.27.2,Manufacture of batteries and accumulators,C,1.0,0.0,FR,1.0,0.0
4,C.27.20,Manufacture of batteries and accumulators,C,1.0,0.0,FR,1.0,0.0
3,C.27.3,Manufacture of wiring and wiring devices,C,0.0,0.0,FR,0.0,0.0
4,C.27.31,Manufacture of fibre optic cables,C,0.0,0.0,FR,0.0,0.0
4,C.27.32,Manufacture of other electronic and electric wires and cables,C,0.0,0.0,FR,0.0,0.0
4,C.27.33,Manufacture of wiring devices,C,0.0,0.0,FR,0.0,0.0
3,C.27.4,Manufacture of electric lighting equipment,C,0.0,0.0,FR,0.0,0.0
4,C.27.40,Manufacture of electric lighting equipment,C,0.0,0.0,FR,0.0,0.0
3,C.27.5,Manufacture of domestic appliances,C,0.0,0.0,FR,0.0,0.0
4,C.27.51,Manufacture of electric domestic appliances,C,0.0,0.0,FR,0.0,0.0
4,C.27.52,Manufacture of non-electric domestic appliances,C,0.0,0.0,FR,0.0,0.0
3,C.27.9,Manufacture of other electrical equipment,C,0.0,0.0,FR,0.0,0.0
4,C.27.90,Manufacture of other electrical equipment,C,0.0,0.0,FR,0.0,0.0
2,C.28,Manufacture of machinery and equipment n.e.c.,C,0.0,0.0,FR,0.0,0.0
3,C.28.1,Manufacture of general-purpose machinery,C,0.0,0.0,FR,0.0,0.0
4,C.28.11,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",C,0.0,0.0,FR,0.0,0.0
4,C.28.12,Manufacture of fluid power equipment,C,0.0,0.0,FR,0.0,0.0
4,C.28.13,Manufacture of other pumps and compressors,C,0.0,0.0,FR,0.0,0.0
4,C.28.14,Manufacture of other taps and valves,C,0.0,0.0,FR,0.0,0.0
4,C.28.15,"Manufacture of bearings, gears, gearing and driving elements",C,0.0,0.0,FR,0.0,0.0
3,C.28.2,Manufacture of other general-purpose machinery,C,0.0,0.0,FR,0.0,0.0
4,C.28.21,"Manufacture of ovens, furnaces and furnace burners",C,0.0,0.0,FR,0.0,0.0
4,C.28.22,Manufacture of lifting and handling equipment,C,0.0,0.0,FR,0.0,0.0
4,C.28.23,Manufacture of office machinery and equipment (except computers and peripheral equipment),C,0.0,0.0,FR,0.0,0.0
4,C.28.24,Manufacture of power-driven hand tools,C,0.0,0.0,FR,0.0,0.0
4,C.28.25,Manufacture of non-domestic cooling and ventilation equipment,C,0.0,0.0,FR,0.0,0.0
4,C.28.29,Manufacture of other general-purpose machinery n.e.c.,C,0.0,0.0,FR,0.0,0.0
3,C.28.3,Manufacture of agricultural and forestry machinery,C,0.0,0.0,FR,0.0,0.0
4,C.28.30,Manufacture of agricultural and forestry machinery,C,0.0,0.0,FR,0.0,0.0
3,C.28.4,Manufacture of metal forming machinery and machine tools,C,0.0,0.0,FR,0.0,0.0
4,C.28.41,Manufacture of metal forming machinery,C,0.0,0.0,FR,0.0,0.0
4,C.28.49,Manufacture of other machine tools,C,0.0,0.0,FR,0.0,0.0
3,C.28.9,Manufacture of other special-purpose machinery,C,0.0,0.0,FR,0.0,0.0
4,C.28.91,Manufacture of machinery for metallurgy,C,0.0,0.0,FR,0.0,0.0
4,C.28.92,"Manufacture of machinery for mining, quarrying and construction",C,0.0,0.0,FR,0.0,0.0
4,C.28.93,"Manufacture of machinery for food, beverage and tobacco processing",C,0.0,0.0,FR,0.0,0.0
4,C.28.94,"Manufacture of machinery for textile, apparel and leather production",C,0.0,0.0,FR,0.0,0.0
4,C.28.95,Manufacture of machinery for paper and paperboard production,C,0.0,0.0,FR,0.0,0.0
4,C.28.96,Manufacture of plastics and rubber machinery,C,0.0,0.0,FR,0.0,0.0
4,C.28.99,Manufacture of other special-purpose machinery n.e.c.,C,0.0,0.0,FR,0.0,0.0
2,C.29,"Manufacture of motor vehicles, trailers and semi-trailers",C,0.0,0.0,FR,0.0,0.0
3,C.29.1,Manufacture of motor vehicles,C,0.17,0.83,FR,0.1338,0.8662
4,C.29.10,Manufacture of motor vehicles,C,0.17,0.83,FR,0.1338,0.8662
3,C.29.2,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,C,0.0,0.0,FR,0.0,0.0
4,C.29.20,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,C,0.0,0.0,FR,0.0,0.0
3,C.29.3,Manufacture of parts and accessories for motor vehicles,C,0.0,0.0,FR,0.0,0.0
4,C.29.31,Manufacture of electrical and electronic equipment for motor vehicles,C,0.0,0.0,FR,0.0,0.0
4,C.29.32,Manufacture of other parts and accessories for motor vehicles,C,0.0,0.0,FR,0.0,0.0
2,C.30,Manufacture of other transport equipment,C,0.0,0.0,FR,0.0,0.0
3,C.30.1,Building of ships and boats,C,0.0,1.0,FR,0.0,1.0
4,C.30.11,Building of ships and floating structures,C,0.0,1.0,FR,0.0,1.0
4,C.30.12,Building of pleasure and sporting boats,C,0.0,1.0,FR,0.0,1.0
3,C.30.2,Manufacture of railway locomotives and rolling stock,C,0.56,0.44,FR,0.5846,0.4154
4,C.30.20,Manufacture of railway locomotives and rolling stock,C,0.56,0.44,FR,0.5846,0.4154
3,C.30.3,Manufacture of air and spacecraft and related machinery,C,0.0,1.0,FR,0.0,1.0
4,C.30.30,Manufacture of air and spacecraft and related machinery,C,0.0,1.0,FR,0.0,1.0
3,C.30.4,Manufacture of military fighting vehicles,C,0.0,1.0,FR,0.0,1.0
4,C.30.40,Manufacture of military fighting vehicles,C,0.0,1.0,FR,0.0,1.0
3,C.30.9,Manufacture of transport equipment n.e.c.,C,0.0,1.0,FR,0.0,1.0
4,C.30.91,Manufacture of motorcycles,C,0.0,1.0,FR,0.0,1.0
4,C.30.92,Manufacture of bicycles and invalid carriages,C,1.0,0.0,FR,1.0,0.0
4,C.30.99,Manufacture of other transport equipment n.e.c.,C,0.0,0.0,FR,0.0,0.0
2,C.31,Manufacture of furniture,C,0.0,0.0,FR,0.0,0.0
3,C.31,Manufacture of furniture,C,0.0,0.0,FR,0.0,0.0
4,C.31.01,Manufacture of office and shop furniture,C,0.0,0.0,FR,0.0,0.0
4,C.31.02,Manufacture of kitchen furniture,C,0.0,0.0,FR,0.0,0.0
4,C.31.03,Manufacture of mattresses,C,0.0,0.0,FR,0.0,0.0
4,C.31.09,Manufacture of other furniture,C,0.0,0.0,FR,0.0,0.0
2,C.32,Other manufacturing,C,0.0,0.0,FR,0.0,0.0
3,C.32.1,"Manufacture of jewellery, bijouterie and related articles",C,0.0,0.0,FR,0.0,0.0
4,C.32.11,Striking of coins,C,0.0,0.0,FR,0.0,0.0
4,C.32.12,Manufacture of jewellery and related articles,C,0.0,0.0,FR,0.0,0.0
4,C.32.13,Manufacture of imitation jewellery and related articles,C,0.0,0.0,FR,0.0,0.0
3,C.32.2,Manufacture of musical instruments,C,0.0,0.0,FR,0.0,0.0
4,C.32.20,Manufacture of musical instruments,C,0.0,0.0,FR,0.0,0.0
3,C.32.3,Manufacture of sports goods,C,0.0,0.0,FR,0.0,0.0
4,C.32.30,Manufacture of sports goods,C,0.0,0.0,FR,0.0,0.0
3,C.32.4,Manufacture of games and toys,C,0.0,0.0,FR,0.0,0.0
4,C.32.40,Manufacture of games and toys,C,0.0,0.0,FR,0.0,0.0
3,C.32.5,Manufacture of medical and dental instruments and supplies,C,0.0,0.0,FR,0.0,0.0
4,C.32.50,Manufacture of medical and dental instruments and supplies,C,0.0,0.0,FR,0.0,0.0
3,C.32.9,Manufacturing n.e.c.,C,0.0,0.0,FR,0.0,0.0
4,C.32.91,Manufacture of brooms and brushes,C,0.0,0.0,FR,0.0,0.0
4,C.32.99,Other manufacturing n.e.c.,C,0.0,0.0,FR,0.0,0.0
2,C.33,Repair and installation of machinery and equipment,C,0.0,0.0,FR,0.0,0.0
3,C.33.1,"Repair of fabricated metal products, machinery and equipment",C,0.0,0.0,FR,0.0,0.0
4,C.33.11,Repair of fabricated metal products,C,0.0,0.0,FR,0.0,0.0
4,C.33.12,Repair of machinery,C,0.0,0.0,FR,0.0,0.0
4,C.33.13,Repair of electronic and optical equipment,C,0.0,0.0,FR,0.0,0.0
4,C.33.14,Repair of electrical equipment,C,0.0,0.0,FR,0.0,0.0
4,C.33.15,Repair and maintenance of ships and boats,C,0.0,1.0,FR,0.0,1.0
4,C.33.16,Repair and maintenance of aircraft and spacecraft,C,0.0,1.0,FR,0.0,1.0
4,C.33.17,Repair and maintenance of other transport equipment,C,0.0,1.0,FR,0.0,1.0
4,C.33.19,Repair of other equipment,C,0.0,0.0,FR,0.0,0.0
3,C.33.2,Installation of industrial machinery and equipment,C,0.0,0.0,FR,0.0,0.0
4,C.33.20,Installation of industrial machinery and equipment,C,0.0,0.0,FR,0.0,0.0
1,D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",D,,,FR,,
2,D.35,"Electricity, gas, steam and air conditioning supply",D,0.0,0.0,FR,0.0,0.0
3,D.35.1,"Electric power generation, transmission and distribution",D,0.0,0.0,FR,0.0,0.0
4,D.35.11,Production of electricity,D,0.3458,0.39,FR,0.207,0.0936
4,D.35.12,Transmission of electricity,D,1.0,0.0,FR,1.0,0.0
4,D.35.13,Distribution of electricity,D,1.0,0.0,FR,1.0,0.0
4,D.35.14,Trade of electricity,D,0.0,0.0,FR,0.0,0.0
3,D.35.2,Manufacture of gas; distribution of gaseous fuels through mains,D,0.0,1.0,FR,0.0,1.0
4,D.35.21,Manufacture of gas,D,0.05,0.95,FR,0.0027402327827748965,0.9972597672172251
4,D.35.22,Distribution of gaseous fuels through mains,D,0.0,1.0,FR,0.0,1.0
4,D.35.23,Trade of gas through mains,D,0.0,1.0,FR,0.0,1.0
3,D.35.3,Steam and air conditioning supply,D,0.231,0.39,FR,0.09,0.38959376445175586
4,D.35.30,Steam and air conditioning supply,D,0.231,0.39,FR,0.09,0.38959376445175586
1,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",E,,,FR,,
2,E.36,"Water collection, treatment and supply",E,0.0,0.0,FR,0.0,0.0
3,E.36.0,"Water collection, treatment and supply",E,0.0,0.0,FR,0.0,0.0
4,E.36.00,"Water collection, treatment and supply",E,0.0,0.0,FR,0.0,0.0
2,E.37,Sewerage,E,0.0,0.0,FR,0.0,0.0
3,E.37,Sewerage,E,0.0,0.0,FR,0.0,0.0
4,E.37.00,Sewerage,E,0.0,0.0,FR,0.0,0.0
2,E.38,"Waste collection, treatment and disposal activities; materials recovery",E,0.0,0.0,FR,0.0,0.0
3,E.38.1,Waste collection,E,0.0,0.0,FR,0.0,0.0
4,E.38.11,Collection of non-hazardous waste,E,0.3075,0.0,FR,0.2585,0.7415
4,E.38.12,Collection of hazardous waste,E,0.0,0.0,FR,0.0,0.0
3,E.38.2,Waste treatment and disposal,E,0.0,0.0,FR,0.0,0.0
4,E.38.21,Treatment and disposal of non-hazardous waste,E,0.3075,0.0,FR,0.2585,0.7415
4,E.38.22,Treatment and disposal of hazardous waste,E,0.0,0.0,FR,0.0,0.0
3,E.38.3,Materials recovery,E,0.0,0.0,FR,0.0,0.0
4,E.38.31,Dismantling of wrecks,E,0.0,0.0,FR,0.0,0.0
4,E.38.32,Recovery of sorted materials,E,1.0,0.0,FR,1.0,0.0
2,E.39,Remediation activities and other waste management services,E,0.0,0.0,FR,0.0,0.0
3,E.39,Remediation activities and other waste management services,E,0.0,0.0,FR,0.0,0.0
4,E.39.00,Remediation activities and other waste management services,E,0.0,0.0,FR,0.0,0.0
1,F,CONSTRUCTION,F,,,FR,,
2,F.41,Construction of buildings,F,0.4,0.0,FR,0.4,0.0
3,F.41.1,Development of building projects,F,0.4,0.0,FR,0.4,0.0
4,F.41.10,Development of building projects,F,0.4,0.0,FR,0.4,0.0
3,F.41.2,Construction of residential and non-residential buildings,F,0.4,0.0,FR,0.4,0.0
4,F.41.20,Construction of residential and non-residential buildings,F,0.4,0.0,FR,0.4,0.0
2,F.42,Civil engineering,F,0.0,0.0,FR,0.0,0.0
3,F.42.1,Construction of roads and railways,F,0.0,0.0,FR,0.0,0.0
4,F.42.11,Construction of roads and motorways,F,0.0,0.98,FR,0.0,0.98
4,F.42.12,Construction of railways and underground railways,F,0.56,0.44,FR,0.56,0.44
4,F.42.13,Construction of bridges and tunnels,F,0.019,0.981,FR,0.0330311512524459,0.9669688487475541
3,F.42.2,Construction of utility projects,F,0.0,0.0,FR,0.0,0.0
4,F.42.21,Construction of utility projects for fluids,F,0.0,0.0,FR,0.0,0.0
4,F.42.22,Construction of utility projects for electricity and telecommunications,F,0.26,0.29,FR,0.26,0.29
3,F.42.9,Construction of other civil engineering projects,F,0.0,0.0,FR,0.0,0.0
4,F.42.91,Construction of water projects,F,0.0,0.0,FR,0.0,0.0
4,F.42.99,Construction of other civil engineering projects n.e.c.,F,0.0,0.0,FR,0.0,0.0
2,F.43,Specialised construction activities,F,0.0,0.0,FR,0.0,0.0
3,F.43.1,Demolition and site preparation,F,0.0,0.0,FR,0.0,0.0
4,F.43.11,Demolition,F,0.0,0.0,FR,0.0,0.0
4,F.43.12,Site preparation,F,0.0,0.0,FR,0.0,0.0
4,F.43.13,Test drilling and boring,F,0.0,0.0,FR,0.0,0.0
3,F.43.2,"Electrical, plumbing and other construction installation activities",F,0.2309,0.0,FR,0.2309,0.0
4,F.43.21,Electrical installation,F,0.2309,0.0,FR,0.2309,0.0
4,F.43.22,"Plumbing, heat and air-conditioning installation",F,0.2309,0.0,FR,0.09,0.91
4,F.43.29,Other construction installation,F,0.0,0.0,FR,0.0,0.0
3,F.43.3,Building completion and finishing,F,0.0,0.0,FR,0.0,0.0
4,F.43.31,Plastering,F,0.0,0.0,FR,0.0,0.0
4,F.43.32,Joinery installation,F,0.0,0.0,FR,0.0,0.0
4,F.43.33,Floor and wall covering,F,0.0,0.0,FR,0.0,0.0
4,F.43.34,Painting and glazing,F,0.0,0.0,FR,0.0,0.0
4,F.43.39,Other building completion and finishing,F,0.0,0.0,FR,0.0,0.0
3,F.43.9,Other specialised construction activities,F,0.0,0.0,FR,0.0,0.0
4,F.43.91,Roofing activities,F,0.0,0.0,FR,0.0,0.0
4,F.43.99,Other specialised construction activities n.e.c.,F,0.0,0.0,FR,0.0,0.0
1,G,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,G,,,FR,,
2,G.45,Wholesale and retail trade and repair of motor vehicles and motorcycles,G,0.0,0.98,FR,0.0,0.98
3,G.45.1,Sale of motor vehicles,G,0.0,0.98,FR,0.0,0.98
4,G.45.11,Sale of cars and light motor vehicles,G,0.0,0.98,FR,0.0,0.98
4,G.45.19,Sale of other motor vehicles,G,0.0,0.98,FR,0.0,0.98
3,G.45.2,Maintenance and repair of motor vehicles,G,0.0,0.98,FR,0.0,0.98
4,G.45.20,Maintenance and repair of motor vehicles,G,0.0,0.98,FR,0.0,0.98
3,G.45.3,Sale of motor vehicle parts and accessories,G,0.0,0.98,FR,0.0,0.98
4,G.45.31,Wholesale trade of motor vehicle parts and accessories,G,0.0,0.98,FR,0.0,0.98
4,G.45.32,Retail trade of motor vehicle parts and accessories,G,0.0,0.98,FR,0.0,0.98
3,G.45.4,"Sale, maintenance and repair of motorcycles and related parts and accessories",G,0.0,0.98,FR,0.0,0.98
4,G.45.40,"Sale, maintenance and repair of motorcycles and related parts and accessories",G,0.0,0.98,FR,0.0,0.98
2,G.46,"Wholesale trade, except of motor vehicles and motorcycles",G,0.0,0.0,FR,0.0,0.0
3,G.46.1,Wholesale on a fee or contract basis,G,0.0,0.0,FR,0.0,0.0
4,G.46.11,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods",G,0.0,0.0,FR,0.0,0.0
4,G.46.12,"Agents involved in the sale of fuels, ores, metals and industrial chemicals",G,0.0,0.0,FR,0.0,0.0
4,G.46.13,Agents involved in the sale of timber and building materials,G,0.0,0.0,FR,0.0,0.0
4,G.46.14,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft",G,0.0,0.0,FR,0.0,0.0
4,G.46.15,"Agents involved in the sale of furniture, household goods, hardware and ironmongery",G,0.0,0.0,FR,0.0,0.0
4,G.46.16,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods",G,0.0,0.0,FR,0.0,0.0
4,G.46.17,"Agents involved in the sale of food, beverages and tobacco",G,0.0,0.0,FR,0.0,0.0
4,G.46.18,Agents specialised in the sale of other particular products,G,0.0,0.0,FR,0.0,0.0
4,G.46.19,Agents involved in the sale of a variety of goods,G,0.0,0.0,FR,0.0,0.0
3,G.46.2,Wholesale of agricultural raw materials and live animals,G,0.0,0.0,FR,0.0,0.0
4,G.46.21,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds",G,0.0,0.0,FR,0.0,0.0
4,G.46.22,Wholesale of flowers and plants,G,0.0,0.0,FR,0.0,0.0
4,G.46.23,Wholesale of live animals,G,0.0,0.0,FR,0.0,0.0
4,G.46.24,"Wholesale of hides, skins and leather",G,0.0,0.0,FR,0.0,0.0
3,G.46.3,"Wholesale of food, beverages and tobacco",G,0.0,0.0,FR,0.0,0.0
4,G.46.31,Wholesale of fruit and vegetables,G,0.0,0.0,FR,0.0,0.0
4,G.46.32,Wholesale of meat and meat products,G,0.0,0.0,FR,0.0,0.0
4,G.46.33,"Wholesale of dairy products, eggs and edible oils and fats",G,0.0,0.0,FR,0.0,0.0
4,G.46.34,Wholesale of beverages,G,0.0,0.0,FR,0.0,0.0
4,G.46.35,Wholesale of tobacco products,G,0.0,0.0,FR,0.0,0.0
4,G.46.36,Wholesale of sugar and chocolate and sugar confectionery,G,0.0,0.0,FR,0.0,0.0
4,G.46.37,"Wholesale of coffee, tea, cocoa and spices",G,0.0,0.0,FR,0.0,0.0
4,G.46.38,"Wholesale of other food, including fish, crustaceans and molluscs",G,0.0,0.0,FR,0.0,0.0
4,G.46.39,"Non-specialised wholesale of food, beverages and tobacco",G,0.0,0.0,FR,0.0,0.0
3,G.46.4,Wholesale of household goods,G,0.0,0.0,FR,0.0,0.0
4,G.46.41,Wholesale of textiles,G,0.0,0.0,FR,0.0,0.0
4,G.46.42,Wholesale of clothing and footwear,G,0.0,0.0,FR,0.0,0.0
4,G.46.43,Wholesale of electrical household appliances,G,0.0,0.0,FR,0.0,0.0
4,G.46.44,Wholesale of china and glassware and cleaning materials,G,0.0,0.0,FR,0.0,0.0
4,G.46.45,Wholesale of perfume and cosmetics,G,0.0,0.0,FR,0.0,0.0
4,G.46.46,Wholesale of pharmaceutical goods,G,0.0,0.0,FR,0.0,0.0
4,G.46.47,"Wholesale of furniture, carpets and lighting equipment",G,0.0,0.0,FR,0.0,0.0
4,G.46.48,Wholesale of watches and jewellery,G,0.0,0.0,FR,0.0,0.0
4,G.46.49,Wholesale of other household goods,G,0.0,0.0,FR,0.0,0.0
3,G.46.5,Wholesale of information and communication equipment,G,0.0,0.0,FR,0.0,0.0
4,G.46.51,"Wholesale of computers, computer peripheral equipment and software",G,0.0,0.0,FR,0.0,0.0
4,G.46.52,Wholesale of electronic and telecommunications equipment and parts,G,0.0,0.0,FR,0.0,0.0
3,G.46.6,"Wholesale of other machinery, equipment and supplies",G,0.0,0.0,FR,0.0,0.0
4,G.46.61,"Wholesale of agricultural machinery, equipment and supplies",G,0.0,0.0,FR,0.0,0.0
4,G.46.62,Wholesale of machine tools,G,0.0,0.0,FR,0.0,0.0
4,G.46.63,"Wholesale of mining, construction and civil engineering machinery",G,0.0,0.0,FR,0.0,0.0
4,G.46.64,Wholesale of machinery for the textile industry and of sewing and knitting machines,G,0.0,0.0,FR,0.0,0.0
4,G.46.65,Wholesale of office furniture,G,0.0,0.0,FR,0.0,0.0
4,G.46.66,Wholesale of other office machinery and equipment,G,0.0,0.0,FR,0.0,0.0
4,G.46.69,Wholesale of other machinery and equipment,G,0.0,0.0,FR,0.0,0.0
3,G.46.7,Other specialised wholesale,G,0.0,0.0,FR,0.0,0.0
4,G.46.71,"Wholesale of solid, liquid and gaseous fuels and related products",G,0.0,1.0,FR,0.0,1.0
4,G.46.72,Wholesale of metals and metal ores,G,0.0,0.0,FR,0.0,0.0
4,G.46.73,"Wholesale of wood, construction materials and sanitary equipment",G,0.0,0.0,FR,0.0,0.0
4,G.46.74,"Wholesale of hardware, plumbing and heating equipment and supplies",G,0.0,0.0,FR,0.0,0.0
4,G.46.75,Wholesale of chemical products,G,0.0,0.0,FR,0.0,0.0
4,G.46.76,Wholesale of other intermediate products,G,0.0,0.0,FR,0.0,0.0
4,G.46.77,Wholesale of waste and scrap,G,0.0,0.0,FR,0.0,0.0
3,G.46.9,Non-specialised wholesale trade,G,0.0,0.0,FR,0.0,0.0
4,G.46.90,Non-specialised wholesale trade,G,0.0,0.0,FR,0.0,0.0
2,G.47,"Retail trade, except of motor vehicles and motorcycles",G,0.0,0.0,FR,0.0,0.0
3,G.47.1,Retail sale in non-specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.11,"Retail sale in non-specialised stores with food, beverages or tobacco predominating",G,0.0,0.0,FR,0.0,0.0
4,G.47.19,Other retail sale in non-specialised stores,G,0.0,0.0,FR,0.0,0.0
3,G.47.2,"Retail sale of food, beverages and tobacco in specialised stores",G,0.0,0.0,FR,0.0,0.0
4,G.47.21,Retail sale of fruit and vegetables in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.22,Retail sale of meat and meat products in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.23,"Retail sale of fish, crustaceans and molluscs in specialised stores",G,0.0,0.0,FR,0.0,0.0
4,G.47.24,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores",G,0.0,0.0,FR,0.0,0.0
4,G.47.25,Retail sale of beverages in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.26,Retail sale of tobacco products in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.29,Other retail sale of food in specialised stores,G,0.0,0.0,FR,0.0,0.0
3,G.47.3,Retail sale of automotive fuel in specialised stores,G,0.0,1.0,FR,0.0,1.0
4,G.47.30,Retail sale of automotive fuel in specialised stores,G,0.0,1.0,FR,0.0,1.0
3,G.47.4,Retail sale of information and communication equipment in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.41,"Retail sale of computers, peripheral units and software in specialised stores",G,0.0,0.0,FR,0.0,0.0
4,G.47.42,Retail sale of telecommunications equipment in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.43,Retail sale of audio and video equipment in specialised stores,G,0.0,0.0,FR,0.0,0.0
3,G.47.5,Retail sale of other household equipment in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.51,Retail sale of textiles in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.52,"Retail sale of hardware, paints and glass in specialised stores",G,0.0,0.0,FR,0.0,0.0
4,G.47.53,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores",G,0.0,0.0,FR,0.0,0.0
4,G.47.54,Retail sale of electrical household appliances in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.59,"Retail sale of furniture, lighting equipment and other household articles in specialised stores",G,0.0,0.0,FR,0.0,0.0
3,G.47.6,Retail sale of cultural and recreation goods in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.61,Retail sale of books in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.62,Retail sale of newspapers and stationery in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.63,Retail sale of music and video recordings in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.64,Retail sale of sporting equipment in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.65,Retail sale of games and toys in specialised stores,G,0.0,0.0,FR,0.0,0.0
3,G.47.7,Retail sale of other goods in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.71,Retail sale of clothing in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.72,Retail sale of footwear and leather goods in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.73,Dispensing chemist in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.74,Retail sale of medical and orthopaedic goods in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.75,Retail sale of cosmetic and toilet articles in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.76,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores",G,0.0,0.0,FR,0.0,0.0
4,G.47.77,Retail sale of watches and jewellery in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.78,Other retail sale of new goods in specialised stores,G,0.0,0.0,FR,0.0,0.0
4,G.47.79,Retail sale of second-hand goods in stores,G,0.0,0.0,FR,0.0,0.0
3,G.47.8,Retail sale via stalls and markets,G,0.0,0.0,FR,0.0,0.0
4,G.47.81,"Retail sale via stalls and markets of food, beverages and tobacco products",G,0.0,0.0,FR,0.0,0.0
4,G.47.82,"Retail sale via stalls and markets of textiles, clothing and footwear",G,0.0,0.0,FR,0.0,0.0
4,G.47.89,Retail sale via stalls and markets of other goods,G,0.0,0.0,FR,0.0,0.0
3,G.47.9,"Retail trade not in stores, stalls or markets",G,0.0,0.0,FR,0.0,0.0
4,G.47.91,Retail sale via mail order houses or via Internet,G,0.0,0.0,FR,0.0,0.0
4,G.47.99,"Other retail sale not in stores, stalls or markets",G,0.0,0.0,FR,0.0,0.0
1,H,TRANSPORTATION AND STORAGE,H,,,FR,,
2,H.49,Land transport and transport via pipelines,H,0.0,0.0,FR,0.0,0.0
3,H.49.1,"Passenger rail transport, interurban",H,0.566,0.44,FR,0.5846159444019939,0.41538405559800606
4,H.49.10,"Passenger rail transport, interurban",H,0.566,0.44,FR,0.5846159444019939,0.41538405559800606
3,H.49.2,Freight rail transport,H,0.566,0.44,FR,0.5846159444019939,0.41538405559800606
4,H.49.20,Freight rail transport,H,0.566,0.44,FR,0.5846159444019939,0.41538405559800606
3,H.49.3,Other passenger land transport,H,0.0,0.0,FR,0.0,0.0
4,H.49.31,Urban and suburban passenger land transport,H,0.06,0.94,FR,0.0157,0.9843
4,H.49.32,Taxi operation,H,0.076,0.924,FR,0.0104,0.9896
4,H.49.39,Other passenger land transport n.e.c.,H,0.06,0.94,FR,0.0157,0.9843
3,H.49.4,Freight transport by road and removal services,H,0.0,0.0,FR,0.0,0.0
4,H.49.41,Freight transport by road,H,0.019,0.981,FR,0.0093,0.9907
4,H.49.42,Removal services,H,0.0,0.0,FR,0.0,0.0
3,H.49.5,Transport via pipeline,H,0.0,1.0,FR,0.0,1.0
4,H.49.50,Transport via pipeline,H,0.0,1.0,FR,0.0,1.0
2,H.50,Water transport,H,0.0,0.0,FR,0.0,0.0
3,H.50.1,Sea and coastal passenger water transport,H,0.0,1.0,FR,0.0,1.0
4,H.50.10,Sea and coastal passenger water transport,H,0.0,1.0,FR,0.0,1.0
3,H.50.2,Sea and coastal freight water transport,H,0.0,1.0,FR,0.0,1.0
4,H.50.20,Sea and coastal freight water transport,H,0.0,1.0,FR,0.0,1.0
3,H.50.3,Inland passenger water transport,H,0.0,1.0,FR,0.0,1.0
4,H.50.30,Inland passenger water transport,H,0.0,1.0,FR,0.0,1.0
3,H.50.4,Inland freight water transport,H,0.0,1.0,FR,0.0,1.0
4,H.50.40,Inland freight water transport,H,0.0,1.0,FR,0.0,1.0
