CTRY,MCA,UNLocode,Country/Port Name,Label using special characters,Nat. Stat. Group,National Code,Port on Island,2024 list: modifications compared to 2023 list,2021 list: modifications compared to 2020 list,2020 list: modifications compared to 2019 list,2019 list: modifications compared to 2018 list,2018 list: modifications compared to 2017 list,2017 list: modifications compared to 2016 list,2015 list: modifications compared to 2014 list,2012 list: modifications compared to 2011 list,2011 list: modifications compared to 2010 list,2010 list: modifications compared to 2009 list,previous changes (partial coverage) and other comments,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
DE,DE09,DEABF,Abbenfleth,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEABH,Abbehausen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEACM,Achim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEAML,Amelsburen,Amelsbüren,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEASC,Aschaffenburg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEASS,Assel,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEATL,Altenlingen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE03,DEAUR,Aurich,,DE88I,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEAWR,Achterwehr,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBAM,Bamberg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBAS,Basbeck,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBBG,Brandenburg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBCO,Bockholdt,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBCT,Borschutz,Borschütz,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBCW,Brachwitz,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBDF,Bendorf/Rhein,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBEK,Bernkastel-Kues,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBES,Bad Essen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBEV,Beverungen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBFH,Bad Friedrichshall,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBFL,Borsfleth,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBGX,Burg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEBHM,Bergheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEBIN,Bingen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBIW,Bindow,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBKW,Beeskow,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBMV,Bremervorde,Bremervörde,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBNK,Brink,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBOC,Bockhorst,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBOK,Bokel,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBON,Bonn,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBOT,Bottrop,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBOY,Bad Oeynhausen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBRA,Bramel,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBRD,Briedern,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEBRG,Burg/Dithmarschen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE03,DEBRM,Bramsche,,DE88I,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBRN,Bornsen,Börnsen,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBRO,Brohl-Lutzing,Brohl-Lützing,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE03,DEBRU,Bruhl,Brühl,DE88I,,,,,2020: Correction of MCA code and statistical port (previously DE09),,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEBSH,Breisach,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE03,DEKPE,Kampe,,DE88I,,,,,2020: Correction of MCA code and statistical port (previously DE09),,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBTA,Bortfeld,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEBUD,Budenheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEBUT,Butjadingen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE01,DEBUX,Buxtehude,,DE88N,,,2024: Correction of MCA code and statistical port (previously DE09),,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEDAN,Dangast,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEDAT,Datteln,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEDEG,Deggendorf,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEDIT,Ditzum,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEDNT,Dorenthe,Dörenthe,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEDOB,Dornbusch,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEDRP,Dorpen,Dörpen,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEDRS,Dresden,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEDVE,Dorverden,Dörverden,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEDYK,Dyckhausen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEEAM,Erlenbach am Main,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEEBB,Eberbach,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEEDI,Edingen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEEGL,Eggenstein-Leopoldshafen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEEHS,Eisenhuttenstadt,Eisenhüttenstadt,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEELF,Elsenfeld,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE01,DEELM,Elmshorn,,DE09DE888,,,,,,,,,,,2011: Change of MCA: Previously DE09,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE01,DEELS,Elsfleth,,DE09DE888,,,,2021: Correction of MCA code and statistical port (previously DE09),,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEEMM,Emmerich,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEEPP,Eppelheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEESF,Estorf/Weser,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEESS,Essen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEEYP,Eystrup,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEFFO,Frankfurt/Oder,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE03,DEFRA,Frankfurt am Main,,DE09DE888,,,,,,,,,,,2011: Change of MCA: Previously DE09,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEFRE,Fresenburg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEGDO,Godorf,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEGEM,Gemunden,Gemünden,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEGER,Germersheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEGEV,Geversdorf,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEGHM,Gernsheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEGHZ,Gersheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEGIG,Ginsheim-Gustavsburg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEGMR,Grimberg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEGPR,Groppenbruch,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEGRE,Greetsiel,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEGRO,Grossenbrode,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEGSI,Grossensiel,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE03,DEGST,Geeste,,DE09DE888,,,,,,,,,,2012: Change of MCA (previously DE09),,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHAF,Hafenlohr,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHAJ,Hannover,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHAL,Halle,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEHAN,Hameln,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHAO,Hasloch,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHAS,Hassfurt,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHBO,Homberg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHBR,Herbrum,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHCS,Hochst,Höchst,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHDI,Hiddingsel,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHED,Heikendorf,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHEN,Heilbronn,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHGE,Hooge,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHHL,Hehlen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHHM,Hattersheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEHIE,Hille,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHLH,Haldensleben,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHLO,Haseldorf,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHLP,Hiltrup,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHMM,Hamm,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHOS,Horumersiel,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHPE,Hoopte,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHRB,Horneburg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHRT,Herten,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHSA,Hohensaaten,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHZN,Holzminden,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEHZZ,Huttingen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEINM,Ingelheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEJEM,Jemgum,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEJSN,Jossen,Jössen,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE03,DEKAE,Karlsruhe,,DE88I,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEKAM,Kahl am Main,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEKCO,Kirchmoser,Kirchmöser,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEKEB,Kelsterbach,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEKEM,Kelheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEKGU,Kriegenbrunn,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEKIT,Kitzingen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEKKU,Kunkemuhle,Kunkemühle,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEKOB,Koblenz am Rhein,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEKOF,Kolenfeld,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE01,DEKOL,Kollmar,,DE88N,,,,Changed the MCA from DE09 into DE01,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEKRA,Krautsand,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEKSD,Karlstadt,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEKWH,Konigs Wusterhausen,Königs Wusterhausen,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DELAM,Lampertheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DELAT,Lathen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DELEW,Lemwerder,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE03,DELDB,Ladbergen,,DE88I,,,,,,2019: New entry as non statistical port,,,,,,,,,,,,,,,,,,,,,
DE,DE03,DELHD,Lahde,,DE88I,,,,Changed the MCA from DE09 into DE03,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DELHE,Lohne,Löhne,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DELIB,Liebenau,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DELIM,Limburg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DELIN,Lintelermarsch,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DELNU,Lauenburg/Elbe,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DELRN,Linz am Rhein,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DELUH,Ludwigshafen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMAI,Mainz,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMDI,Meiderich,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMEI,Meissen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMEL,Meldorf,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMEM,Memmert,,DE09DE888,,X,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE03,DEMHG,Mannheim,,DE09DE888,,,,,,,,,,,2011: Change of MCA: Previously DE09,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMHM,Monheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMIB,Misburg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMIL,Miltenberg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMIN,Minsen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMLM,Muhlheim am Main,Mühlheim am Main,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEMMO,Mulheim,Mülheim,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMOE,Molln,Mölln,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMRM,Marcardsmoor,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMRS,Mariensiel,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMRU,Mehrum,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMSH,Mescherin,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMSR,Munster,Münster,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEMXA,Maxau,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DENCA,Neuscharrel,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DENED,Neuwied,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DENEF,Neufeld,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DENEH,Neuhaus an der Oste,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DENEL,Neuland/Elbe,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DENEZ,Neckarelz,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DENGL,Neustadt-Glewe,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DENHE,Nordheim,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DENHL,Niehl/Koln,Niehl/Köln,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DENIE,Nienburg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DENSC,Neuenschleuse,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DENST,Neckarsteinach,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DENUE,Nurnberg,Nürnberg,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEOBE,Oberhausen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEOFF,Offenbach,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEOLB,Oldenbuttel,Oldenbüttel,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEOLP,Olpenitz,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEOSN,Osnabruck,Osnabrück,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEOSR,Ostermoor,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEOSW,Oestrich-Winkel,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEOTT,Otterndorf,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEPAH,Pahlhude,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEPAS,Passau,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEPEN,Pente,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEPHG,Philippsburg,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
DE,DE09,DEPLL,Pollhagen,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEPOT,Potsdam,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEPRW,Prerow,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEPRY,Parey,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEPSR,Piesteritz,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEPSW,Petershagen/Weser,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DEPZI,Pautzfeld,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,,,,,,,,,,,,,,,
DE,DE09,DERAS,Rastatt,,DE09DE888,,,,,,,,,,,,2010: New entry as non-statistical port,W - Not a port according to UNECE,,,,,,,,,,,,,,
