"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Decolonization and International Law: Putting the Ocean on the Map","https://scispace.com/paper/decolonization-and-international-law-putting-the-ocean-on-1wfjy2xtie","2020","Journal Article","Journal of The History of International Law","Surabhi Ranganathan","10.1163/15718050-12340168","https://scispace.com/pdf/decolonization-and-international-law-putting-the-ocean-on-1wfjy2xtie.pdf","
From the middle of the twentieth century onwards, the order of the ocean has changed as remarkably as that of land. Yet, developments in the law of the sea usually receive less prominent consideration in international or global histories of this period. In this short essay, I examine firstly the ways in which literatures in history and international law engage, or not, with the ordering of the ocean during, and due to, decolonization. Secondly, I suggest that the making of the law of the sea offers rich insights into the contingencies, currents, and counter-currents of the decolonization moment. Among other things it reveals fluid political geographies, epistemic churn, and alternative models for the extraction and distribution of natural resources. The flickerings and foreclosures of the various possibilities of the decolonization moment are well worth further study, especially as unsettling our understandings of oceanic lines becomes necessary in the present times.","epistemic community. Their flickering and foreclosures are well worth further study. For, thirdly, I suggest that unsettling our understandings of oceanic lines is necessary in the present times. 2: The Ocean in Law and History 2:
 Let us start with the treatments of the ocean in historical work. In recent years, the writing of ocean histories has 'accelerated' , including a small number of works which examine the operations of capitalism and imperialism in and on (in addition to across) the sea.14 In a majority of works described as oceanic history, the focus is on the littoral -ports, coasts, departures and arrivals -and occasionally the sea surface.15 A very few engage with ocean as textured by depths, winds, tides, currents, life and ecosystems;16 as striated by law;17 or with changes in these over time. As Renisa Mawani points out, even where the oceans are the 'primary subjects of analysis, they are often identified as distinct and/or exceptional sites of inquiry … rather than transnational or global history.  This absence of the ocean is especially prominent in histories of the twentieth century. Otherwise excellent, indeed essential, works, which we might expect would include the ocean in their analysis, have little to say about it. Timothy Mitchell's field-defining Carbon Democracy (2011), for example, calling attention to the materialities of oil production and distribution, does not discuss the implications of much oil being located offshore, on continental shelves; it offers a few more insights into the effects produced by transoceanic shipping.19 Mark Mazower's deft Governing the World (2012), a panoptic account of political and legal developments in this period, makes one reference each to the law of the sea negotiations and LOSC.20 Odd Arne Westad's magisterial Cold War: A World History (2017) has scattered mentions of naval action and key ports.21 This is not to diminish the significance of these works, but simply to note that, to their enormous readership across and beyond academia, they -like the UN map of decolonization -offer sparse clues as to how the events and developments they describe on land might have connections with, roots in, and implications for, the sea. It is only elsewise in that handful of works that frame their accounts around the ocean. These works -historian of science Helen Rozwadowski's wide-ranging and delightful Vast Expanses (2018);22 geographer Philip Steinberg's The Social Construction of the , linking the ocean to the transitions in capitalism;23 and, perhaps most strikingly, Carl Schmitt's 'world-historical meditation' Land and Sea24 -remind us that global history, for all the modes in which we might tell it, is in fundamental ways, a history of encounters with, on, and through, the ocean.25 Yet, of them, only Steinberg engages, to a degree, with legal ordering, that is with the tracing of oceanic lines in the period since 1945."
"De l’objet intrinsèque à la pensée technique : le rôle médiateur du dessin en ethnographie maritime","https://scispace.com/paper/de-l-objet-intrinseque-a-la-pensee-technique-le-role-2xuqsz7o1i","2016","Journal Article","","Christine Escallier","10.4000/CADERNOSAA.1111","https://scispace.com/pdf/de-l-objet-intrinseque-a-la-pensee-technique-le-role-2xuqsz7o1i.pdf","L’image – fixe, en mouvement ou virtuelle – est devenue un moyen de communication et de representation qui s’impose dans tous les domaines, aussi bien scientifiques qu’artistiques. Sa permanente evolution technique pourrait paraitre frapper d’obsolescence des formes traditionnellement mobilisees par l’ethnographie, comme le dessin. L’image graphique reste pourtant un outil fondamental pour les ethnologues-anthropologues. Cet article s’interroge sur la place et la force du dessin ethnographique dans le rendu des donnees issues de l’enquete de terrain et qui s’impose au cours de la recherche. Peut-il supplanter le discours, depasser les mots, ou collaborer avec d’autres formes representatives dont le but initial est de rendre l'objet present ? Et qu’en est-il du dessin fait par l’informateur lui-meme, a la demande de l’observateur, et de son interpretation ? C’est dans le cadre d’une anthropologie des techniques et maritime que l’auteur situe cette problematique particuliere en s’appuyant sur une methode utilisee sur son terrain – la communaute de pecheur de Nazare, au Portugal – ou l´etude graphique domine. Cette experience permet de mettre en evidence le role et les apports specifiques de ces techniques de description et d'analyse, demontrant ainsi que l’image plastique – autrement dit la photographie et le film – ne peut etre exclue des pratiques de memorisation de l’objet dans l’histoire des sciences humaines.","s'inscrivent dans l'âge d'or de l'ethnologie des techniques et ont contribué à redé nir le statut du document graphique comme support de la représentation identitaire et manifestation de la pensée conceptuelle. le statut iconographique illustratif De l'objet technique: L'anthropologie maritime s' est construite en France dans le cadre de cette anthropologie des techniques. La mer a longtemps été considérée comme un espace exclusif des sciences naturelles avec l' étude de ses organismes et leur milieu -binôme fondamental de l' écologie. Aussi, les activités de l'homme en rapport avec les milieux aquatiques sont restées peu connues, notamment en raison de leur spéci cité. La mer, son rivage et ses ressources présentent, en e et, des particularités telles -variabilité, irrégularités, invisibilité, non contrôle de la reproduction, bornage impossible -que, pour devenir marins ou pêcheurs, des hommes, des femmes, des communautés ont dû inventer des systèmes techniques, sociaux, économiques di érents de ceux que les terriens ont mis en place pour occuper et exploiter un milieu stable et en partie contrôlable . Les recherches expérimentales associées à l' écologie marine, initialement très organismiques sont devenues de plus en plus systémiques et par conséquent pluridisciplinaires, ouvrant son champ à l' écologie humaine. Selon Yvan , la constitution d'une anthropologie maritime, en tant que domaine de recherche particulier, est donc récente. Celle-ci prend naissance dans un contexte qui lui est favorable : celui de la remise en question des orientations de l'anthropologie sociale et de l' évolution de ses champs d'investigation. L'anthropologue canadien, l'un des premiers à avoir e ectué une étude critique sur l'histoire et les bases épistémologiques de ce sous-champ disciplinaire, souligne alors l'importance des grandes monographies du XIX e siècle et du début du XX e , avec les amérindianistes nord-américains comme Boas et son étude sur les indiens pêcheurs-chasseurs Kwakiutl du Nord-Ouest (1909). Avec les fonctionnalistes anglais ils ont, dans un premier temps, essentiellement développé une ethnographie minutieuse des instruments et des techniques de pêche -comme Malinowski aux îles Trobriand (1922) -pour avancer vers une étude plus analytique des relations entre l'objet technique et les lieux de rapports de production . Les études des sociétés dites archaïques vont alors progressivement se diversi er en s'intéressant davantage aux modes de vie liés à l'activité économique dominante, aux sources de subsistance et au lieu de résidence des individus . Sous l'in uence de Malinowski, Raymond Firth s' oriente vers l'ethnologie économique des sociétés traditionnelles du Paci que et publie, en 1946, Malay Fishermen: eir Peasant Economy, amorçant ainsi un tournant qui va s' étendre sur deux décennies (1950-60) durant lesquelles les"
"Cabantous (A.), Lespagnol (A.), Péron (F.) (dir.) - Les Français, la terre et la mer (xiiie-xxe siècle). Paris, Fayard, 2005, 902 p.","https://scispace.com/paper/cabantous-a-lespagnol-a-peron-f-dir-les-francais-la-terre-et-12qje9rwiu","2005","Journal Article","","Françoise Péron","10.4000/NOROIS.360","https://scispace.com/pdf/cabantous-a-lespagnol-a-peron-f-dir-les-francais-la-terre-et-12qje9rwiu.pdf","Cet ouvrage volumineux (902 pages et 50 cartes et illustrations) et pluridisciplinaire, coordonne par deux historiens et une geographe, comprend 19 chapitres dont 4 sont rediges par des geographes (Nacima Baron, Jean-Rene Couliou, Antoine Fremont, Francoise Peron). Depuis plus d’un siecle et demi, les discours tenus en France a propos du role que la mer aurait pu jouer dans la constitution de sa richesse interieure, de sa puissance internationale et plus largement de son identite nationale et...","années 1830-1850, réorientation depuis trente ans des économies littorales, des stratégies maritimes nationales, des comportements de la population française vis-à-vis de la mer et du littoral). 4:
 En ce qui concerne la troisième grande partie de l'ouvrage, consacrée à la seconde moitié du XX e siècle, les auteurs se sont appuyés sur les interrogations d'aujourd'hui. Est-ce la fin des fonctions spécifiques de production et d'échanges liées au littoral ou bien leur renouvellement ? De quel poids l'usage urbain des littoraux et le tourisme pèsent-ils dans les processus de restructuration actuelle des espaces côtiers ? De quelle façon la passion récente -et tardive -des Français pour tout ce qui réfère à la mer et au littoral s'articulet-elle sur l'utilisation fonctionnelle des zones côtières et leurs nouvelles spécialisations zonales, sur les constructions culturelles, sur les aspirations et les besoins profonds de la société actuelle ? En quoi les mythes contemporains de la mer et du maritime, répondentils mieux que les mythes de la campagne ou de la montagne, à la quête actuelle de bonheur ? Le chapitre conclusif identifie les ambiguïtés contemporaines : invention d'une nouvelle urbanité littorale à partir des grandes villes maritimes mais place incertaine des littoraux dans la modernité, renaissance des peurs de la mer mais espoir en un nouvel eldorado ouvert par les découvertes des sciences de la mer, absence de politique globale du littoral et de la mer alors que les enjeux maritimes internationaux et les pressions sociales et financières sur les littoraux français n'ont jamais été aussi forts."
"Commentary 11 to the Manifesto for the marine social sciences: culture and religion","https://scispace.com/paper/commentary-11-to-the-manifesto-for-the-marine-social-2lvx94jzo3","2020","Journal Article","Maritime Studies","Annet Pauwelussen","10.1007/S40152-020-00191-1","https://scispace.com/pdf/commentary-11-to-the-manifesto-for-the-marine-social-2lvx94jzo3.pdf","","Title: Commentary 11 to the Manifesto for the marine social sciences: culture and religion Authors: Annet P Pauwelussen (Corresponding Author) Across the world, maritime and sea-oriented societies show an outstanding diversity of practices, cultural expressions, and spiritual values related to the sea. Besides the multiplicity of religious and cultural traditions linked to sea-based ways of life , diversity is also found in how the human-marine relationship takes multiple forms. Considering different marine cultures-including science cultures (Knorr-Cetina 1999)-this also involves basic notions of what the sea is and how it is known and valued. Exploring and understanding such diversity is one of the empirical pillars of a marine social science agenda, as it revolves around the fundamental question of how humans relate to the sea. Over the past decades, marine social science has approached this question predominantly through an instrumental lens, with a focus on fisheries. Other manifestations of the human-marine relationship such as wayfinding, affective encounters, or making knowledge and sense have been rather scattered throughout anthropological, geographical and affiliated literature (e.g., . Drawing a broader relationship between people and the sea, the Manifesto highlights (MMSS 1.1.6) the importance of ""bringing to the fore the manifold realities of people and communities and their role in the production of knowledge and in coastal decision-making,"" an essential step towards understanding the cultural and spiritual manifestations of humanmarine relations. But how? To be able to pursue this line of inquiry, two points need to be emphasized. The first is about epistemological and ontological diversity, the second about the land bias in social science. Epistemological and ontological diversity:
 Across coastal cultures and seafaring societies, anthropologists have encountered ways of understanding and ordering marine reality that challenge the western-secular frameworks on which marine social science is commonly based. For example, research among sea-based Bajau in Malaysia shows a cyclical and tidal ordering of time at odds with the linear time frame that underlies the notion of sustainability . Likewise, conceptions of marine space by seafaring societies may not map onto Euclidian geometry and cartographic visualization used in participatory mapping . Moreover, indigenous conceptions of the sea as a social assemblage of beings contrast with the modern idea of the natural and the social as distinct realms . Such discrepancies affect collaboration in management and conservation outreach ."
"Security spheres: A phenomenology of maritime spatial practices","https://scispace.com/paper/security-spheres-a-phenomenology-of-maritime-spatial-4s02qpu04n","2015","Journal Article","Security Dialogue","Barry J. Ryan","10.1177/0967010615598049","https://scispace.com/pdf/security-spheres-a-phenomenology-of-maritime-spatial-4s02qpu04n.pdf","This article explores maritime protection zones (MPZ), which are being created in the territorial waters of a number of European states. Through the work of Gaston Bachelard and Peter Sloterdijk, t...","morality, hygiene and order which marked planning in the 20 th century is extant in maritime planning. Recalling 'the postwar rush to turn planning into an applied science' it has been observed that much was ignored -'the city of CONCLUSION:
 A common theme pervades studies of maritime planning emanating from the social sciences. These studies find in zoning an architecture of governance that is ill-tuned to the materiality it seeks to secure, one unlikely to fulfil its ecological function. Designed for the production and harvest of marine life, rather than its conservation, studies point out that maritime spatial planning serves a commercial, rather than an environmental, purpose . Moreover commentators have voiced suspicion about planning processes that exclude local coastal and fishing communities. Maritime spatial planning tends to standardise, or routinize, sea space. The dichotomy of Apollonian land and Dionysian sea is erased; certain procedures are installed that are common to both domains and a surveillance and monitoring regime is constructed. By being able to scientifically analyse, plan and predict the usage of space it acquires an economic worth. A hierarchy of value is constructed -some spaces are deemed to be more productive than other spaces and a market comes into being. Thus we are witnessing maritime borders, traffic corridors and multi-floored administrative enclaves reproducing a very modern formation. This structure is designed to manage vast three-dimensional, inhospitable environments through a network of secure routes connecting orderly, gentrified sites. The socio-technical imaginary at stake is a global network of secured zones that act as rational hubs of wealth creation and environmental management in the maritime sphere. Yet there is a distinct martial undertone in the blueprints of maritime spatial planning. It is increasingly tied to the production of national (and regional) maritime security strategies, for instance. Moreover, other accounts of zoning, such as  study of container port security, which is inextricably tied to maritime planning, demonstrate continuity with the commercial-military nexus that has historically animated the maritime sphere. Human and non-human life, as it flows through these multi-dimensional spheres, is not so much lived, as it is zoned, monitored and routinized. CONCLUSION:
 The phenomenologist's preoccupation with space assists critical scholars of global politics in any bid to articulate alternatives forms of security. The reconfiguration of the sea -the political and economic redistribution being undertaken and the synchronous and incipient territorialisation -is producing new knowledge and policing technologies of governance that will inevitably be transferred between other 'ungoverned' open spaces. Wilderness areas such as deserts and mountains, intelligence blackspots and so-called failed states are ubiquitously described as sources of unpredictability, crime and ontological insecurity."
"Storied Waves: Maritime Connections and Subaltern Knowledge in Arctic and Mediterranean Literary Contact Zones","https://scispace.com/paper/storied-waves-maritime-connections-and-subaltern-knowledge-1rh6juvb","2023","Book Chapter","","Rebecca L. Stone","10.1007/978-3-030-91275-8_2","https://scispace.com/pdf/storied-waves-maritime-connections-and-subaltern-knowledge-1rh6juvb.pdf","Abstract Woven around Mary Shelley’s Frankenstein , Olaudah Equiano’s Interesting Narrative , Peter Høeg’s Miss Smilla’s Feeling for Snow , and Merle Kröger’s Havarie ( Collision ), this chapter discusses the concurrence between the search for knowledge and the topic of human disposability in texts and events relating to the contact zones of the Arctic and the Mediterranean. It views them as combining macrogeographical considerations of oceanic contact with reflections on the micro-level of human experience, resonating with Edward Said’s and Kirsten Gruesz’s pleas for investigating “overlapping geographies,” “intertwined histories,” and maritime geopolitical regions as “engines” of empire. Straddling the period between the beginning of globalization and the recent past, these literary texts are harnessed to critical reflections on the complexity of these maritime, social, and epistemic connections and contact zones beyond the landed history of nations and mainlands. ","ships. The oceans that unify our ocean regions are much more than surfaces for the movement of ships (or for the movement of ideas, commodities, money, or people) and they are much more than spaces in which we hunt for resources. ( ) Mobile MAritiMe PAcKAges:
 Steinberg suggests reconstructing the physicality of the ocean by employing the approach of the mathematician Joseph-Louis Lagrange (1736-1813), who, rather than privileging matter over movement, regards movement as the essence of geography rather than its result. 11 Lagrangians define movement with the help of ""mobile packages"": ""The world is constituted by mobility without reference to any stable grid of places or coordinates. From this perspective, movement is the foundation of geography"" (160). The Lagrangian method is perhaps not the best basis for writing the history of maritime regions, but it offers a productive way of thinking beyond prevalent ""landed"" epistemologies in terms of the agency of the water itself: ""we need … to bring the ocean itself into the picture, not just as an experienced space but as a dynamic field that … produces difference even as it unifies"" (161). Rather than continuing along this new materialist line of thought, Steinberg suggests an ocean-region-based perspective and to look at the world from the perspectives of coasts, swamps, estuaries, islands, wetlands, ships, and ice floes (163; the perspective he suggests in my view bears some similarity with Alexandra Ganser's concept of ""coastality,"" 2013). Such a perspective adds a blue Atlantic to the black one and the various red ones (in reference to the Indigenous presence and labor history). The ocean-region-based perspective is post-or nonhumanist, or, as Steinberg writes, ""more-than-human"": a ""force that impacts humans but as part of a marine assemblage in which humans are just one component"" (164). From this new materialist ocean-regionbased perspective, the ocean is seen not just a ""space that facilitates movement-the space across which things move-but … a space that is constituted by and constitutive of movement"" (165). Mobile MAritiMe PAcKAges:
 Although Steinberg does not give any specific examples, one can easily imagine how the critical perspective he suggests helps us address the morethan-human consequences of, say, oceanic pollution: it invites us to reflect on the complex interrelations between human waste production in the world's urban centers and the microplastics floating in gigantic oceanic waste zones and in the bodies of marine animals-far away from the centers of human consumption (see DeLoughrey 2010). It expands the scope of cultural theory by allowing us to integrate the physicality of melting Arctic ice, a process which changes the aggregate conditions of the marine world, with social and cultural consequences around the world. Avoiding the pitfalls of object-ontologist aestheticizations of such processes (esp. their inability to speak of the sustained responsibility of human activity), an oceanregion perspective re-centers the critical perspective on maritime spaces as ecotopes where human lives and activities intersect with those of non-human agencies, including the uncontrollable agency of winds and currents."
"Ermenautica Routes: an anthropology of the sea from the sea. Introduction","https://scispace.com/paper/ermenautica-routes-an-anthropology-of-the-sea-from-the-sea-1o2j7n4r","2023","Journal Article","Archivio antropologico mediterraneo","Matteo Aria","10.4000/aam.7226","https://scispace.com/pdf/ermenautica-routes-an-anthropology-of-the-sea-from-the-sea-1o2j7n4r.pdf","","strumento interpretativo proficuo per pensare al mare, così come alle forme contemporanee di attivismo e di convivenza comunitaria, oltre le categorizzazioni idealizzate ed edulcorate dell'esperienza. Due:
 In questo senso, le prospettive teorico-politiche fin ora enunciate entrano in relazione con la scelta metodologica di ""rimanere vicini alle pratiche"" , collocandosi, nel caso di una riflessione marittima, a bordo. Unendo le considerazioni di John  riguardo alla ""rinuncia degli antropologi a imbarcarsi"", con le suggestioni di Rediker sullo studio delle motley crew e con quelle di Ben-Yehoyada (2019) sul fare etnografia navigando con i pescatori, si sostanzia la legittimità di uno sguardo sulle barche in quanto «unità tecnologiche e sociali»  popolate da proprie forme culturali e da peculiari tensioni con l'ambiente marino e tra i soggetti. Non è un caso allora che l'antropologia dei mari qui delineata promuova un metodo di indagine dal mare e sul mare interessato a esplorare le forme di apprendimento, di socialità, di significazione, di attivismo politico, di intreccio tra persone, cose e spazi che, come vedremo a breve, animano molti dei contributi del presente volume. Due:
 La pratica di ricerca di Ermenautica si mostra, dunque, per il suo carattere laboratoriale e in divenire entro cui le navigazioni, gli spazi di vita in comune, la ricezione di vari strumenti concettuali e una loro riformulazione per un'analisi antropologica dei mari e dai mari si uniscono inestricabilmente. Ancora, collocandosi a bordo della Raj, il progetto è assimilabile a un osservatorio dei cambiamenti, delle interazioni e delle dinamiche politiche che incrociano le sue rotte. A ciò si aggiunge il fatto che ogni ermenauta, mentre partecipa all'elaborazione teorica e alla vita in mare, prende parte poi, in un movimento di ritorno, al loro ampliamento attingendo alla propria specifica esperienza di ricerca in altri contesti. Infine, lo stare e il fare insieme diventano a loro volta terreni di riflessione antropologica, di metariflessione sulla comunità e di apprendimento nautico in cui ""al rubar con gli occhi"" si accompagna la trasmissione circolare dei molteplici saperi a bordo."
"Paprikash (‘Paprykarz szczeciński’): transformation of maritime identities and domestication of ethnic food","https://scispace.com/paper/paprikash-paprykarz-szczecinski-transformation-of-maritime-1ixnboyv","2022","Journal Article","Journal of Ethnic Foods","Maciej Kowalewski
Robert Bartłomiejski","10.1186/s42779-022-00151-6","https://scispace.com/pdf/paprikash-paprykarz-szczecinski-transformation-of-maritime-1ixnboyv.pdf","","Title: Paprikash ('Paprykarz szczeciński'): transformation of maritime identities and domestication of ethnic food Authors: Maciej Kowalewski (Corresponding Author),Robert Bartłomiejski Keywords: Paprikash, Domestication, Senegal, Poland, Soviet colonialism, Seafood, Maritime sociology"
"Paprikash (‘Paprykarz szczeciński’): transformation of maritime identities and domestication of ethnic food","https://scispace.com/paper/paprikash-paprykarz-szczecinski-transformation-of-maritime-2xlngvhe","2022","Journal Article","Journal of Ethnic Foods","Maciej Kowalewski
Robert Bartłomiejski","10.1186/s42779-022-00151-6","https://scispace.com/pdf/paprikash-paprykarz-szczecinski-transformation-of-maritime-2xlngvhe.pdf","","Title: Paprikash ('Paprykarz szczeciński'): transformation of maritime identities and domestication of ethnic food Authors: Maciej Kowalewski (Corresponding Author),Robert Bartłomiejski Keywords: Paprikash, Domestication, Senegal, Poland, Soviet colonialism, Seafood, Maritime sociology"
"Development of maritime policy through bilateral arrangements : trade and crewing aspects","https://scispace.com/paper/development-of-maritime-policy-through-bilateral-2aefsfagtp","2007","","","Özlem Mulun","","https://scispace.com/pdf/development-of-maritime-policy-through-bilateral-2aefsfagtp.pdf","Title of Dissertation: Development of Maritime Policy through Bilateral Arrangements: Trade and Crewing Aspects","Title: TABLE OF CONTENTS Keywords: Regionalism, Bilateralism, Maritime Policy, Maritime Trade, Maritime Transport, Crewing of Ships ACKNOWLEDGEMENTS:
 The writing of a dissertation can be a lonely and isolating experience, yet it is obviously not possible without the personal and practical support of numerous people. Thus my sincere gratitude goes to my supervisor, my parents, my friends for their support, and patience during my research on my dissertation. ACKNOWLEDGEMENTS:
 I would especially like to gratefully and sincerely thank my supervisor, Professor Proshanto K. Mukherjee for inspiring and encouraging me with his advice, guidance, direction, understanding and enthusiasm during the research and writing of my dissertation. ACKNOWLEDGEMENTS:
 I would like to thank the WMU library staff for assisting me with the collection of relevant source materials for my dissertation. Without them this research would have been most difficult. ACKNOWLEDGEMENTS:
 I extend many thanks to my colleagues and friends, for their support and encouragement. I also gratefully thank my family: my parents, Mehmet & Cezanur Mulun, my grandparents, Mehmet & Salime Arslantas and my siblings for their love, support and encouragement which helped me during the course of my postgraduate degree studies and this dissertation. ACKNOWLEDGEMENTS:
 Last but not least, I would like to take this opportunity to thank all my Professors during my studies at World Maritime University. Thank You. CHAPTER 1 INTRODUCTION:
 In the current milieu the term globalization has assumed certain proportions that are often inexplicable in real terms. In other words, it is a term that has for better or for worse become part of the jargon of the twenty-first century. In shipping, the term is used almost thoughtlessly as if it was a new invention. In fact shipping is and always has been largely an international business. Indeed, all maritime ventures have since centuries and millennia been international or global activities. In that sense globalization is not new to shipping. Since the latter part of the nineteenth century, attempts have been made through the Comité Maritime International (CMI) to unify maritime law and policy so that ships do not have to face multiple regimes when sailing the world's oceans. Since 1948 the task of creating uniformity in maritime practice has been assumed by the International Maritime Organization (IMO) through the adoption of its first convention on safety of life at sea ."
"From Traditional Maritime Communities to Maritime Centres. Urbanization, Social Hierarchies and the Labour Market in the Age of Steam","https://scispace.com/paper/from-traditional-maritime-communities-to-maritime-centres-21pf41u0","2022","Book Chapter","","Anna Nilsson","10.1163/9789004514195_012","https://scispace.com/pdf/from-traditional-maritime-communities-to-maritime-centres-21pf41u0.pdf","","Title: From Traditional Maritime Communities to Maritime Centres. Urbanization, Social Hierarchies and the Labour Market in the Age of Steam Authors: Katerina Galani Introduction:
 The rise of European shipping in the early modern period, counter-intuitively, sprang from small coastal towns and islands rather than the big ports.1 These maritime loci, nautotopoi (naus = ship/topoi = loci in Greek), were reliant almost exclusively on the sea for their welfare and provided the ships and the crews, the capital, and the business networks in shipping and trade. Despite their small size, maritime communities were complex and outward-looking societies that epitomized the connectivity of the local with the global through mobility and entrepreneurship. As traders and sea carriers across peripheral and international markets, the communities of seafarers flourished on maritime income and became niches of cosmopolitanism, as manifested in their architecture, houseware, technology, material culture, customs, and way of living. The economic function of the seafaring communities interwove socio-economic relations and hierarchies based on wealth, occupation, status, and gender; maritime business ran on a family basis, while alliances and partnerships among shipping families were strengthened by endogamy and spiritual liaisons. In these communities, women were powerful economic and social agents as a consequence of the continual and lengthy absence of men at sea.2 Introduction:
 Industrialization is unquestionably a watershed in the history of Europe that ushered in modernity and brought about sweeping changes in the everyday lives of people. The advent of steam, iron, and steel in navigation revolutionized the means of production, as the wooden sailing ships were replaced, at the height of their performance, by steamers. Maximization of speed, scale, scope, and regularization of transport created dense networks of communication, linking to an unprecedented degree the local with the global; globalization in the nineteenth century was attained through connectedness and integration.3 The modes of production were also revolutionized, with the reorganization of business and trade, the introduction of the mass circulation of people, commodities, information and ideas, and the reshaping of the labour market. New professions made their appearance onboard (e.g. engineers, stokers, catering crews), nautical education was formalized, while deskilled labour was employed and seamanship was no longer a prerequisite for a career at sea. Along with the transformation of the shipping sector and maritime trade, industrialization transformed, in practice, people and their communities. Long-established social and economic structures were subverted, affecting the lives and works of people. This chapter, through the case studies of the maritime community of Galaxidi and the maritime centre of Piraeus, focuses on the changes that occurred ashore, as steam shipping had an impact on the natural landscape-through urbanization and the emergence of new ports-on economic activities, and the social hierarchies of the seafaring populations."
"Exploring the socio-cultural contexts of fishers and fishing: Developing the concept of the ‘good fisher’","https://scispace.com/paper/exploring-the-socio-cultural-contexts-of-fishers-and-fishing-17havry4rr","2017","Journal Article","Journal of Rural Studies","Madeleine Gustavsson
Mark Riley
Karyn Morrissey
Andrew J. Plater","10.1016/J.JRURSTUD.2016.12.012","","","commons'which oblige fishers to cooperate (or not). As concur: ""the emphasis on institutional development coincides with a neglect of community studies through which the economic and social consequences of fisheries policy are refracted and adaptive strategies best examined"". Social science research and fishers:
 In relation to the parallel recent call to give closer attention to what social science might offer the discussion of fishing and fishers  several useful trajectories can be traced. , for example, considers the socio-cultural impacts of restructuring of the fishing industry, exploring how collective identities within the fishing community have lost their sites of performance(s) and symbolic importance in place. Others have drawn on social theory in an attempt to unpack the notion of fishing 'community'a term often drawn upon in the media and political attention given to fisheries. , in this vein, conceptualises the fishing community, not as a spatial unit, but as a 'community of the mind', and illustrates how empathy and networks of support allowing a resilience amongst fishing communities in the face of change and uncertainty. Taking a longer temporal perspective,  explores the importance of heritage and history for fishing communities of today by studying crafts and livelihoods in Cornwall.  similarly examine recent changes to fishing and suggest that inshore fishing, beyond creating job opportunities, is significant to place identities tied to the fishing occupation. In particular, they suggest that strengthening the links between food and locality by making local fish available and fostering diversified preferences amongst consumers would build more sustainable inshore fishing communities. Social science research and fishers:
 A variety of recent contributions have been made which have broadened the focus beyond fishers, to recognise the wider networked and material relations of which they are part. Useful to our discussion here are those studies which have considered the (im)materiality of the sea and sea life, which bring together insights from Actor-Network Theory (ANT) and assemblage theory to trace how the sea's fluidity and flows create particular spaces (or waterscapes) which shape the interactions between the human and nonhuman .  exploration of anglers is informative, showing that the depth of marine environments distinguish them from those of agriculture as it serves to render fish invisible and highlights how fishers come to know fish through other proxies such as temperature profiles and channel morphology.  pushes these ideas of materiality and understanding further by noting how an awareness comes not only through experiential engagement 'on the water', but through interactions with other fishers in spaces such as the shore and the pub. Taken together, such studies remind us how fishing is a complex socioecological entanglement and an exploration of the social relations cannot be read in isolation from these material realities."
"Institut pomorskog dobra - generator održivog razvoja komplementarnih djelatnosti","https://scispace.com/paper/institut-pomorskog-dobra-generator-odrzivog-razvoja-3cn4xsmm3h","2016","Dissertation","","Anto Violić","","https://scispace.com/pdf/institut-pomorskog-dobra-generator-odrzivog-razvoja-3cn4xsmm3h.pdf","Management of economic use of maritime domain in Croatia is uncontrolled, lacking theoretical and scientific support, as well as practical application of the relevant factors of growth and development that affect not only the development of maritime systems and the entire Croatian maritime system, but complementary activities as well. System development of these activities should be redefined on local, regional and national level. Accordingly, the fundamental objective and purpose of this thesis is to consistently analyse, elaborate and appropriately resolve the possibility of redefining the economic use of maritime domain in development and sustainability of complementary activities, which is a fundamental prerequisite for accelerated development of the complex maritime economy as an integral part of the over-all national Croatian economy. The scientific hypothesis at the core of this project is: Using scientifically obtained insights about the functioning of economic use of maritime domain and development concepts of complementary activities with respect to modern trends and harmonious development of all sectors of maritime economy, it is possible to propose a model of sustainable development of complementary activities related to the economic use of Croatian maritime domain which would ensure rational management and growth and development of the maritime and transport system in Croatia. To prove the set scientific hypotheses, a combination of scientific methods was used, including methods of analysis and synthesis, concretization method , mathematical methods, methods of descriptive and inferential statistics and the matrix method of growth as one of the methods of evaluation and assessment of sustainable development of complementary activities in the maritime domain . The proposed model consists of four basic sub-models and although very complex, it can serve as a good basis for making quality strategic, tactical and operational decisions regarding the sustainable approach to economic use of maritime resources. The main findings of this study can be summarized as following: all the elements of dynamic model of sustainable development of complementary activities in the maritime domain (logistic, social, environmental and security) should achieve significant growth rates in the future to improve the quality of economic exploitation of maritime domain in accordance with the principles of sustainability.","Keywords: maritime domain, sustainable development, complementary activities, maritime affairs, maritime economy"
