"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Far Beyond Jack Tar: Maritime Historians and the Problem of Audience","https://scispace.com/paper/far-beyond-jack-tar-maritime-historians-and-the-problem-of-2xcnx7gd0i","2011","","","Joshua M. Smith","","https://scispace.com/pdf/far-beyond-jack-tar-maritime-historians-and-the-problem-of-2xcnx7gd0i.pdf","This article is based on a paper entitled “Maritime Narrative and Nationalist Interpretations,” given at the 2011 annual meeting of the North American Society for Oceanic History at Old Dominion University. This paper examines some recent trends in maritime history, why some scholars do not consider themselves maritime historians, and the emphasis on international or blue water topics. The author posits that maritime historians fall into two groups: Traditionalists, who concern themselves solely with an academic audience and graduate training, and Utilitarians, who are much more concerned with shaping maritime policy.","Far Beyond Jack Tar: Maritime Historians and the Problem of Audience  Joshua M. Smith Maritime history has undergone a remarkable transformation in the last few decades. In 1989, the Council of American Maritime Museums reported a general lack of awareness of the field within the academic community. In 1993 Danny Vickers wrote in an important article entitled ""Beyond Jack Tar"" that academic historians ""pay maritime subjects little heed.""  As recently as 1999 one scholar declared maritime history a dead field. It should be obvious that the impending funeral for maritime history should be cancelled. Maritime histories abound, programs grow, conferences are plentiful, new approaches are invigorating the field and organizations such as the North American Society for Oceanic History (NASOH) flourish. Even the historian who declared maritime history dead has recently publicly recanted.  Far from being dead, this field is generating some of the most dynamic new approaches to history; some even claim that global history grew out of maritime history.  In other instances, maritime history exerts considerable influence on existing approaches, such as the Atlantic World. As John Hattendorf has noted, maritime history's academic legitimacy lies in its breadth and range of interconnections that ask important questions about the relationship of humanity to large bodies of water, as well as the relationship of sea to land.  The field is thus very broad and encompasses widely divergent approaches. For example, the essay collection Maritime History as World History attempts to establish the relevance of maritime history by proclaiming that maritime events are ""tied more closely to events ashore than ever before,"" while historians like Frank Broeze focus on historicizing the ocean as not merely a setting but the main dynamic agent.  This has been taken even further by a group known as the ""New Thalassologists"" who accuse historians in general of suffering from ""thalassophobia"" and a land-based bias.  Maritime history is clearly a big, vibrant intellectual community with a huge variety of views and approaches! The question addressed in this essay is not ""ubi sumus"" (where are we?) or ""quo vadimus"" (where are we going?), nor even to call for renewed academic rigor, theoretical models, or new graduate programs.  Rather I am asking how are we to understand the varying and different approaches to maritime history, and why do they communicate so poorly with one another. The answer in part has to do with audience, and in how we define maritime history. Defining Maritime History:
 Playing with definitions is one of the ways in which Humanities scholars challenge commonly-held assumptions and attempt to impose their own vision on their field. Much to the consternation of undergraduates, those definitions constantly change. Less often considered is how academics misdefine concepts and alternative approaches in order to belittle them. For example, the New Thalassologists attempt to deny they are maritime historians at all and claim maritime history is too narrow and parochial by either misdefining it as a narrow study of ships, navigation and sailors, or worse yet by simply ignoring the work of previous generations of scholars.  But to many maritime historians the New Thalassologists are simply the latest iteration of the field, a mere ripple in the enormous ocean of maritime history. There will be others."
"Poslovna politika u funkciji povećanja konkurentnosti pomorskih brodara","https://scispace.com/paper/poslovna-politika-u-funkciji-povecanja-konkurentnosti-1bhn97vhnp","2008","","","Ratko Zelenika
Marina Zanne","","https://scispace.com/pdf/poslovna-politika-u-funkciji-povecanja-konkurentnosti-1bhn97vhnp.pdf","Pomorski brodari obavljaju pomorske prijevoze po najprostranijemu pomorskom putu – moru, a pri tome se koriste kapitalno jako skupim prijevoznim sredstvima – brodovima. Na razne nacine prevoze razlicite vrste tereta, skuplje ili jeftinije, pakirane ili nepakirane, a gledano s aspekta kopna, taj se teret prevozi na dugim relacijama. Na brodovima su vise ili manje iskusni pomorci raznih nacionalnosti, koji vise ili manje dobro tim brodovima upravljaju. Ako bi se sve prepustalo slucaju, onda danas svjetskim morima vjerojatno ne bi plovilo 50-ak tisuca trgovackih brodova, s vise od milijun pomoraca, i ne bi se godisnje prevezlo vise od 7 milijarda tona tereta. Razlog je za to jednostavan ; ako pomorski brodari ne bi na tržistu nastupali planski, u buducnost usmjereni i globalno orijentirani, tesko bi povezali sve cimbenike koji istodobno pridonose svjetskom gospodarstvu, a njima osiguravaju rast i razvoj. Ili bi se možda prevozilo jos vise tereta ako bi pomorski sektor i, unutar njega, pomorski brodari bili jos bolje organizirani? Dobro organiziran i zato relativno jeftin pomorski promet pokretac je svjetske trgovine i svjetskoga gospodarstva, a uloga brodarskih poduzeca u tomu je golema, i nimalo laka. Problemi s kojima se susrecu brodari brojni su i raznoliki, a proizlaze iz tehnickih, tehnoloskih, organizacijskih, pravnih i tržisnih promjena na globalnoj razini. Rjesavanje tih problema i zadovoljavanje svih standarda, a istodobno dostizanje postavljenih ciljeva, može biti ucinkovito jedino ako se svemu tome pristupa planski i sustavno. Planski i sustavni pristup odražava se u kreiranju i izvrsavanju konkretizirane i dobro usklađene poslovne politike u svim njezinim elementima, to jest u proizvodnoj, kadrovskoj, tržisnoj, financijskoj, ekoloskoj i razvojnoj potpolitici, i posljedicno brodarovoj spremnosti da se suprotstavi nestabilnosti pomorskoga tržista kako bi preživio, rastao i poslovao uspjesnije od konkurenata.","međutim u stručnom jeziku ti se pojmovi razlikuju. Pojam pomorstvo širi je od pojma pomorsko gospodarstvo i od pojma pomorski promet. TEORETSKE KARAKTERISTIKE POMORSTVA, POMORSKOGA GOSPODARSTVA I POMO-RSKOGA PROMETA / Theoretical Basis of Maritime Affairs, Shipping Industry and Maritime Traffic: Pomorstvo se u leksikografiji definira kao ""sve vrste djelatnosti i vještina na moru ili u vezi s morem. Pomorstvo se sastoji u iskorišćivanju mora kao plovnog puta, eksploataciji morskih bogatstava, u eksploataciji luka, brodogradnji, pomorskoj privredi, pomorskom športu […]."" 1 U literaturi Zelenika tu definiciju još precizira pa u definiciju pomorstva uz to ubraja i eksploataciju podmorskoga bogatstva te djelatnosti primorskog turizma i hotelijerstva, pomorske špedicije, pomorske agencije i opskrbe brodova, zatim djelatnosti osiguravajućih i reosiguravajućih društava, prekomorske trgovine, u brodogradnji prateće industrije. Pod pojmom pomorstvo obuhvaćena su i sredstva za rad i ljudi koji služe nabrojenim djelatnostima, ali i znanost koja se njima bavi. Dundović navodi i kraću definiciju pomorstva, po kojoj je ono skup djelatnosti, vještina i društvenih sadržaja na moru ili u svezi s morem. Pojam pomorstva tako obuhvaća pomorsko gospodarstvo i brojne neprivredne djelatnosti i organizacije (npr. ratnu mornaricu, tijela pomorske uprave ili pomorska učilišta). Pomorsko gospodarstvo definira se kao skup gospodarskih djelatnosti koje iskorištavaju more ili morsko bogatstvo, ili su povezane s tim djelatnostima, Natuknica ""Pomorstvo"", Pomorska enciklopedija, Jugoslavenski leksikografski zavod, Zagreb, 1983, II. izdanje, sv. 6, str. 341. Cf. Ratko Zelenika, Prometni sustavi Tehnologija -Organizacija -Ekonomika -Logistika -Menadžment, Ekonomski fakultet u Rijeci, Rijeka, 2001, str. 46 -47. Cf. Čedomir Dundović, Pomorski sustav i pomorska politika, Pomorski fakultet u Rijeci, Rijeka, 2003, str. 19 -24. a dijele se u"
"POSLOVNA POLITIKA U FUNKCIJI POVEĆANJA KONKURENTNOSTI POMORSKIH BRODARA Business Policy as a Factor of Increasing Competitiveness of Maritime Shipping Companies","https://scispace.com/paper/poslovna-politika-u-funkciji-povecanja-konkurentnosti-1nghbi0obp","2008","","","Ratko Zelenika","","https://scispace.com/pdf/poslovna-politika-u-funkciji-povecanja-konkurentnosti-1nghbi0obp.pdf","","međutim u stručnom jeziku ti se pojmovi razlikuju. Pojam pomorstvo širi je od pojma pomorsko gospodarstvo i od pojma pomorski promet. TEORETSKE KARAKTERISTIKE POMORSTVA, POMORSKOGA GOSPODARSTVA I POMO-RSKOGA PROMETA / Theoretical Basis of Maritime Affairs, Shipping Industry and Maritime Traffic: Pomorstvo se u leksikografiji definira kao ""sve vrste djelatnosti i vještina na moru ili u vezi s morem. Pomorstvo se sastoji u iskorišćivanju mora kao plovnog puta, eksploataciji morskih bogatstava, u eksploataciji luka, brodogradnji, pomorskoj privredi, pomorskom športu […]."" 1 U literaturi Zelenika tu definiciju još precizira pa u definiciju pomorstva uz to ubraja i eksploataciju podmorskoga bogatstva te djelatnosti primorskog turizma i hotelijerstva, pomorske špedicije, pomorske agencije i opskrbe brodova, zatim djelatnosti osiguravajućih i reosiguravajućih društava, prekomorske trgovine, u brodogradnji prateće industrije. Pod pojmom pomorstvo obuhvaćena su i sredstva za rad i ljudi koji služe nabrojenim djelatnostima, ali i znanost koja se njima bavi. Dundović navodi i kraću definiciju pomorstva, po kojoj je ono skup djelatnosti, vještina i društvenih sadržaja na moru ili u svezi s morem. Pojam pomorstva tako obuhvaća pomorsko gospodarstvo i brojne neprivredne djelatnosti i organizacije (npr. ratnu mornaricu, tijela pomorske uprave ili pomorska učilišta). Pomorsko gospodarstvo definira se kao skup gospodarskih djelatnosti koje iskorištavaju more ili morsko bogatstvo, ili su povezane s tim djelatnostima, Natuknica ""Pomorstvo"", Pomorska enciklopedija, Jugoslavenski leksikografski zavod, Zagreb, 1983, II. izdanje, sv. 6, str. 341. Cf. Ratko Zelenika, Prometni sustavi Tehnologija -Organizacija -Ekonomika -Logistika -Menadžment, Ekonomski fakultet u Rijeci, Rijeka, 2001, str. 46 -47. Cf. Čedomir Dundović, Pomorski sustav i pomorska politika, Pomorski fakultet u Rijeci, Rijeka, 2003, str. 19 -24. a dijele se u"
"Algunas consideraciones acerca de Puerto Belgrano como área patrimonial: concientización y revalorización para el fortalecimiento del sentido de pertenencia.","https://scispace.com/paper/algunas-consideraciones-acerca-de-puerto-belgrano-como-area-33m49oaree","2019","","","Gustavo Chalier","","https://scispace.com/pdf/algunas-consideraciones-acerca-de-puerto-belgrano-como-area-33m49oaree.pdf","This work plans to reintegrate a holistic view on  patrimonial area of Puerto Belgrano (Argentina), integrating aspects that appear scattered and help to return a conceptual idea of thew hole. Its objective is to help its conservation and provide elements to streng then the sense of identity to the community of reference. A series of theoretical concepts will be used, such as the concept of maritimity, to link it to those of patrimony and patrimonial area, specifically applied to Puerto Belgrano; later on, the patrimonial groups that form part of it will be described to finish with the analysis of the concrete actions generated by the Archivo Historico Municipal (Municipal Historical Archive) of Punta Alta, tending to disseminate and preserve all this patrimony.","elusividad y polisemia, propia de un significante vivo que sigue en construcción, puede precisarse una definición que pueda abarcarlo en su multiplicidad. Así, F. Péron, puntualizó: Maritimidad, patrimonio:
 ""La maritimidad es un término conveniente para designar la variedad de formas de apropiarse del mar, insistiendo en las que están en el registro de preferencias, imágenes, representaciones colectivas (...) Hablar de maritimidad es invitar a reflexionar sobre las construcciones sociales y culturales que han sido erigidas por los grupos humanos para organizar sus relaciones con el mar, para protegerse de él, para socializarlo, para marcarlo, para amarlo. Estas construcciones están, por supuesto, ancladas en la profundidad histórica, pero al mismo tiempo son evolutivas. Cuestionar la maritimidad contemporánea es reflexionar sobre la relación entre el presente y el pasado, con el fin de comprender las reconversiones actuales del sector marítimo, en relación con las aspiraciones y necesidades profundas de nuestra sociedad"".  Navegación, artes de pesca, turismo, sistemas de producción marítima, transporte, intercambios, imaginarios: el concepto es omnicomprensivo e invita a reflexionar sobre la condición de una comunidad costera en relación con su mar, desde una perspectiva antropológica amplia, inclusiva y pluridimensional. Pero, como lo afirma F. Péron, ""la martitimidad no puede ser más que cultural"", 7 ya que cada sociedad forja su relación especial, única, con el mar. Maritimidad, patrimonio:
 (http://cegot.org/ojs/index.php/GOT/article/view/2016.10.005). De este modo, los autores portugueses la distinguen entre ""frente costero"" (la zona inmediatamente lindera al espejo de agua) y ""espacio costero"" (mucho más amplio y con connotaciones más bien geográficas y ecológicas).  Françoise Péron, ""Introduction. De la maritimité…"", en La maritimité aujourd'hui, editado por Françoise Péron y Jean Rieucau (Paris: l'Harmattan, 1996), p.14.  Péron, ""Introduction…"", p. 15."
"Framing social justice: the ties that bind a multinational occupational community","https://scispace.com/paper/framing-social-justice-the-ties-that-bind-a-multinational-ilv9stgyd0","2018","Journal Article","Sociology","Nicholas J. Bailey
Nik Winchester","10.1177/0038038516670111","https://scispace.com/pdf/framing-social-justice-the-ties-that-bind-a-multinational-ilv9stgyd0.pdf","The notion of a frame is central to the conceptualisation of social justice and the grounding of social justice claims. Influential theories of social justice are typically grounded in national or cosmopolitan framings. Those entitled to raise claims of injustice are identified as citizens of states or the globe, respectively. The re-visioning of understandings of space and belonging, incumbent in the processes of globalisation, problematises static geographical framings. We offer an alternative lens and argue for the inclusion of sociological data in accounts of social justice to identify the relevant framing of the community of entitlement. Drawing on secondary analysis of a qualitative dataset, we explore the case of multinational seafarers caught at the intersection of competing appeals to nationality and commonality as an exemplar of transnational workers. And, argue that there are compelling grounds to treat this group of multinational seafarers as a community of entitlement.","but also by enunciating seafarer perceptions and feeling of inequity. In this we seek to go beyond claims that sociology should leave ethical theory to philosophy and contend that the sociological and the ethical should be seen as mutually constitutive. Conclusion:
 In a globalised world claims of social injustice often transcend national boundaries. In such cases a key area of contestation is the determination of the appropriate and legitimate frame, i.e. who is entitled to raise claims and on what basis. We have examined the case of seafarers in the global maritime industry, where claims for equitable treatment are based on perceived commonality but rebutted on the grounds of national belonging. We have presented data from seafarers demonstrating that they self-identify as a community of entitlement; where belonging is based in perceptions of competence and willingness to contribute to the joint endeavour in a way consistent with established sector-wide maritime tradition and practice and, importantly, shaped by the sector-wide organisational structures and arrangements. Having argued that seafarers, as a community, warrant the status of legitimate claimants to social justice, a fuller theory of social justice requires the elucidation of the mechanisms by which claims could be addressed. Whilst beyond the scope of this paper, we point to several elements necessary to developing a fuller account that are present in the sector. First, the maritime sector is subject primarily to international regulation as developed by the International Maritime Organisation (IMO) and International Labour Organisation (ILO), with labour organised globally by the International Transport Workers' Federation (ITF); Second, the ILO has developed an internationally accepted minimum wage for seafarers, while the ITF has leveraged commonality to set minima in respect of terms and conditions and secured some basic rights; Third, the recent development and ratification of the ILO's Maritime Labour Convention, which attempts to delineate an extensive 'bill of rights' for seafarers. Conclusion:
 In developing our argument we have focused on seafarers, however, the need to identify who can legitimately raise claims to social justice applies equally to other groups -we could for instance, have examined the case of other transnational workers, e.g. air crew, construction workers in the Middle East, or migrant domestic workers in Singapore or Hong Kong. Indeed, we have argued that any account of social justice would benefit from a detailed examination of the of the community that underpins it. The thesis advanced is that social justice relates to a community whatever its basis; be it in terms of geographical boundaries underpinned by legal and constitutional arrangements and notions of citizenship or through some more amorphous but socially grounded set of social relations. And, in giving an account of social justice appeal needs to be made to the empirical elucidation of those relations that define the community. Hence our contention is, that in the matter of social justice, theorists should not declaim principles without detailed understanding of the social world and a recognition of the relations that bind those for whom they speak. To this end sociological methods and data are an essential element."
"Development of maritime policy through bilateral arrangements : trade and crewing aspects","https://scispace.com/paper/development-of-maritime-policy-through-bilateral-2aefsfagtp","2007","","","Özlem Mulun","","https://scispace.com/pdf/development-of-maritime-policy-through-bilateral-2aefsfagtp.pdf","Title of Dissertation: Development of Maritime Policy through Bilateral Arrangements: Trade and Crewing Aspects","Title: TABLE OF CONTENTS Keywords: Regionalism, Bilateralism, Maritime Policy, Maritime Trade, Maritime Transport, Crewing of Ships"
"Love of Wide Open Waters. The Polish Maritime Programme according to the Baltic and Western Institutes in the Aftermath of the Second World War (1945–ca. 1950)","https://scispace.com/paper/love-of-wide-open-waters-the-polish-maritime-programme-1uhvydysd8","2018","Journal Article","Acta Poloniae Historica","Marta Grzechnik","10.12775/APH.2018.117.07","https://scispace.com/pdf/love-of-wide-open-waters-the-polish-maritime-programme-1uhvydysd8.pdf","This article analyses the Polish maritime programme after the Second World War, as expressed in scholarship of two main Polish research institutions: the Baltic Institute and the Western Institute. Given the considerable border changes at the end of the war, which incorporated a long coastline and three major ports on the Baltic Sea (Danzig/Gdansk, Stettin/Szczecin and Gdynia) into post-war Poland, the maritime programmes gained a new basis for operations in comparison to the interwar period, and thus had to be adapted accordingly. They contained both continuities and modifications: in ideological terms they were based on the prewar premises of Poland’s origins as a Baltic Sea country, and had a strong anti-German dimension. On the other hand, they were more pragmatic and concentrated on the organization of the maritime economy and education. Similarly as in the interwar period, they were also seen as a modernizing project: the maritime economy and education were supposed to connect the Polish nation with the whole world, and thus assure its equal status as part of the Western world.","Authors: Marta Grzechnik Keywords: Baltic Sea, Poland, post-Second World War, maritime policy, maritime education, Baltic Institute, Western Institute"
"A Critical Review on the Evolution and Development of Inland Port Research","https://scispace.com/paper/a-critical-review-on-the-evolution-and-development-of-inland-3mbedrghwm","2019","Journal Article","Journal of Transport Geography","Patrick Witte
Bart Wiegmans
Bart Wiegmans
Adolf K.Y. Ng","10.1016/J.JTRANGEO.2018.11.001","","","an important issue for inland ports. Not much data is available and this is also reflected in the research study objects. More data gathering on the inland port municipality and regional level should be encouraged to be able to perform more quantitative oriented studies into inland ports. Conclusion and Discussion:
 The past twenty-five years of research on the topic of inland port development have shown that the concept is clearly much richer and more diversified than merely an extension of seaports or port logistics. However, a recurring issue is also the difficulty of grasping the different definitions, actors, functions, levels and geographies that are of relevance. This literature review paper has therefore systematically analyzed 80 international peer-reviewed academic journal papers on inland port development between 1992 and 2017. The paper has structured the empirical insights concerning inland ports through different time periods, in different geographical settings and by different analytical dimensions (including key definitions, themes, authors, and conceptual and methodological approaches). The results show that the attention to inland ports in academic literature has been rising since the early 2000s, with a sharp increase in the 2012-2017 period (47 publications) owing to agglomeration of papers in some special issues and in key journals. Within this trend, attention to inland ports is diversifying both looking at the range of journals covered, as well as geographically speaking. Up to now, the research designs of the analyzed papers have been dominated by conceptual studies or case studies. As the identified research gaps also show, more ground could be covered in terms of additional empirical studies on the topic of inland ports. Conclusion and Discussion:
 The literature review has revealed three different periods in which the debate on inland ports has evolved alongside various conceptual, methodological and geographical lines. In the early stages from 1992 to 2005 the inland port concept gradually became embedded in the wider debates on port system evolution, which is captured at the end of this period by the influential article on port regionalization by . In this period, the inland port is not central to most analyses and the geographical focus is mostly limited to the North-American and European context. This is changing in the second period from 2006 to 2011, where a diversification of the subject can be observed. The dry port concept  is gaining more prominence, as is the theoretical and conceptual advancement of port regionalization, which also broadens up the geographical focus towards Africa, Asia and the Pacific. Here we also see that the early conceptualizations of inland ports (e.g. port regionalization) might have consolidated a 'tweaked' focus on the perception of inland ports as just being a component of the transport/logistics system, and not much else."
"The Mobilities of Ships and Shipped Mobilities","https://scispace.com/paper/the-mobilities-of-ships-and-shipped-mobilities-51y3i42qo0","2014","Journal Article","Mobilities","Anyaa Anim-Addo
William Hasty
Kimberley Peters","10.1080/17450101.2014.946773","","","ship: While maritime historians have much to contribute to the debate, particularly on the experience of oceanic mobilities, such research has yet to commit to full dialogue with mobilities scholarship. The historical contributions to this special issue work towards bridging this divide. Positioning the ship:
 Whilst historians have been mindful of marine and maritime mobilities, so too have geographers and critical theorists, but again largely without engaging the ideas and concepts developed in mobilities studies. Research examining the flow of information, ideas and long distance control through 'actor networks' (see , for example, have investigated the potential of the ship as a method by which power was/is mobilised and how this mattered for the diffusion of power from the centre of empires to distant imperial footholds (see also ). Geographers have, moreover, argued that the seas, and the ships that journey upon and through them, open up new spatial imaginaries for mobilising a vision of the world that moves beyond the constructed borders of the nation-state, promising a more fluid way of conceptualising territory and interconnection . For example, Featherstone's work shows how the ship, as a site of 'dynamic spatial practices', 'dislocates dominant geographical imaginaries . This work touches upon issues of mobility without really developing a mobilities approach to the study of ships or the seas more generally. The papers that feature in this issue variously grapple with this issue, in particular, with the tensions between land and sea, national and international space, fixity and fluidity, through a range of empirical lenses, from the steam packet ship, to the luxury yacht, to the pirate vessel. The work of this special issue, then, is to realise some of this promise, bringing mobilities sensibilities to bear on the multiple worlds of the ship. Now is a salient time to rise to this challenge. In recent years there has been a watery turn across social science and arts and humanities disciplines . This is evident in the range of publications concerning the sea, in disciplines such as History (see , Architecture , English Literature , Art  and Geography , to name but a few. Amidst this move to unlock the terra-centric and land-locked nature of academic scholarship, the ship, as opposed to the sea itself, remains rather marginal. As Hasty and Peters note in an article that sought to position the ship in geographical study, despite marked attention to nautical worlds, the ship, so central to the function of maritime life, remains a largely neglected figure in the literature; a regularly acknowledged but seldom considered feature of the maritime world ... . This 'neglect', as we have noted, is also a feature in the 'mobilities paradigm', a pivotal shift in social sciences which has sought to take seriously the politics of movement, where ""the importance of the systematic movements of people for work and family life, for leisure and pleasure, and for politics and protest"" had once been ""ignored and trivialised"" . The central argument of this introduction and the papers that follow it is, therefore, that further understanding these phenomena cannot progress without going to sea and aboard the ship."
"“In this Trade, No Places are Held:” Involvement of Portuguese slave traders in the slave trade between Africa and Brazil (1818-1828)","https://scispace.com/paper/in-this-trade-no-places-are-held-involvement-of-portuguese-3lto5r460u","2017","Journal Article","Historia","Jaime Rodrigues","10.1590/1980-436920170000000039","https://scispace.com/pdf/in-this-trade-no-places-are-held-involvement-of-portuguese-3lto5r460u.pdf","Between 1818 and 1828, the Portuguese Board of Trade (known locally as the Junta do Comercio) gave ships departing from Lisbon permission to traffic African slaves to Brazil. This authorization was the result of international treaties signed between the monarchies of Portugal and Britain in 1815 and 1817. This article discusses the context in which the slave traders functioned, the ways in which they received license to trade, and how the source documents from the Portuguese Board of Trade during this period provide important information on the slave traders based in Portuguese harbors.","Keywords: História Marítima, Tráfico de escravos, Escravidão Maritime History, Slave Trade, Slavery"
"Cultura náutica e patrimônio material: um olhar sobre a Costa da Lagoa, Ilha de Santa Catarina","https://scispace.com/paper/cultura-nautica-e-patrimonio-material-um-olhar-sobre-a-costa-2gbzj5ou46","2014","Journal Article","","Esdras Pio Antunes da Luz
Pedro Martins","10.22296/2317-1529.2014V16N2P205","https://scispace.com/pdf/cultura-nautica-e-patrimonio-material-um-olhar-sobre-a-costa-2gbzj5ou46.pdf","A Ilha de Santa Catarina, malgrado sua condicao e potencial para o emprego do transporte nautico, tem como seu principal, e quase exclusivo, modal de transporte de massas o transporte rodoviario. A unica excecao presente na Ilha e a localidade da Costa da Lagoa. Nessa localidade, a populacao optou conscientemente pela exclusao do transporte rodoviario, elegendo como seu modal exclusivo o transporte nautico. O texto, elaborado a partir de pesquisa empirica de carater qualitativo, trata de resgatar o historico da localidade e sua formacao cultural e inventariar a diversidade de embarcacoes utilizadas para o transporte de pessoas, tanto publico quanto privado. Aponta o texto para uma reflexao sobre a necessidade de planejamento urbano a partir das caracteristicas geograficas da Ilha.","Keywords: cultura náutica, patrimônio material, identi-"
"Athwart the Trend: Maritime History’s position in a sea of Atlantic World Prospects","https://scispace.com/paper/athwart-the-trend-maritime-history-s-position-in-a-sea-of-51d7z14d6r","2011","","","Kelly K. Chaves","","https://scispace.com/pdf/athwart-the-trend-maritime-history-s-position-in-a-sea-of-51d7z14d6r.pdf","The study of maritime history, like the study of Atlantic World history, is relatively new to the academy. Yet, while maritime history exhibits static growth patterns, Atlantic World history increases in prominence and popularity. Daniel Vickers attributes Atlantic World history’s recognition to the fact that it has a clear theoretical framework, while maritime history remains ill-defined. This article attempts to define both disciplines, discuss their differences and similarities, and argue that maritime historians have a lot to learn from practitioners of Atlantic World history.","properly if we both know what we stand for. NOTES: 1 David R. Yesner, ""Maritime Hunter-Gatherers: Ecology and Prehistory"", Current Anthropology, vol. 21, no. 6 (1980). NOTES:
 2 The author compiled this information via H-Net's Job Guide and the Chronicle of Higher Education's Job Page. NOTES:
 3 For the textbook, see: T.H. Breen and Timothy Hall, Colonial America in an Atlantic World: A Story of Creative Interaction (New York: Pearson, 2004). The H-Net Discussion Network, H-Atlantic, can be accessed at http://www.h-net.org/~atlantic/index.html, while the International Symposium on the History of the Atlantic World can be found at http://www.fas.harvard.edu/~atlantic/. NOTES:
 4 ; William Hutchinson Rowe, A Maritime History of Maine: Three Centuries of Shipbuilding and Seafaring (New York: W. W. Norton, 1948); Samuel Eliot Morrison, The Maritime History of Massachusetts 1783-1860 (Boston: Houghton Mifflin, 1941); John G.B. Hutchins, The American Maritime Industries and Public Policy, 1789-1914: An Economic History (New York:  Russell and Russell, 1941); Howard I. Chappelle, The History of American Sailing Ships (New York: W.W. Norton, 1935); Frederick William Wallace, Wooden Ships and Iron Men: The Story of the Square-"
"Modern maritime piracy: The anti-piracy professionals’ consciousness of the hard and soft law regulating anti-piracy operations.","https://scispace.com/paper/modern-maritime-piracy-the-anti-piracy-professionals-25us72x1v0","2017","","","Christos Tsiachris","","https://scispace.com/pdf/modern-maritime-piracy-the-anti-piracy-professionals-25us72x1v0.pdf","This masters’ thesis in Sociology of Law is a study on the legal consciousness of state agents and private individuals working in the anti-piracy domain. The aim of the research is to examine the anti-piracy professionals’ level of training in and awareness of relevant laws. Understanding that the applicable hard and soft anti-piracy law is complex, and depicting the current level of legal training and awareness of anti-piracy professionals, are the first steps to be taken in order to reform their training, if needed, and result in a better awareness of law. In order to explain this complexity of laws regulating anti-piracy, the legal pluralism theory, namely Menski’s kite model with its four corners of lawmaking sources - nature; society; state law; and international law and human rights law - is applied. The research methods used are: survey research; in-depth interviews; and content analysis of documents. (Less)","prism of [15] sociology of law, is that, since they are obliged to coexist and collaborate in a confined place, the vessel, and sometimes face altogether the dangers of the sea, they develop close social relationships and follow specific social norms. Relevance to sociology of law.:
 Recently, due to the rise of maritime piracy, a new social group, the private security contractors, was added to the maritime community. This new group provides security services onboard vessels, protecting the crew, the cargo and the vessel from pirates. Hence it has been embraced by the pre-existing groups of the maritime community, such as the seafarers. The interaction of the pre-existing groups with the newcomer is an interesting issue for sociology of law. Relevance to sociology of law.:
 Moreover, the research project is relevant to sociology of law, since reference will be made to sociology of law theories and aspects, such as the globalization of (maritime piracy) law, the legal consciousness of anti-piracy professionals, and the legal pluralism in the maritime piracy domain. In order to reflect on the plural legalities which co-exist in the domain of modern maritime piracy Werner Menski's kite model will also be used. Menski argues that legal pluralism has today developed to a ""plurality of pluralities"".  Thus, I will try to examine if this idea is applicable in the field of piracy laws. Previous research on maritime piracy and anti-piracy.:
 The phenomenon of maritime piracy has been analyzed by scholars of various disciplines (law, politics, international relations, economics, security etc) through different prisms. Previous research on maritime piracy and anti-piracy.:
 In all manuals of public international law one can find a chapter dedicated to the international law of the sea, where reference to piracy law is made. By reviewing legal journals, I found out that the majority of recent articles on maritime piracy law  Menski Werner (2014), pp. 14 and 21.   [16]   follow a positivistic approach, focusing either on international law, or on national laws, or on a combination of both.  Zou 31 associated the new developments of the law of piracy with the resurgence of contemporary piracy in the 1990s and the US-led war on terror and described the formation of the modern international law of piracy. According to Nyman,  international law has proven unable to provide an effective framework against maritime piracy. Nyman attributed this failure to the two main flows in the treatment of piracy under UNCLOS and proposed solutions to the problem. Hallwood & Miceli  -same way as Nyman -maintained that the current international law against maritime piracy cannot be adequately enforced due to inherent weaknesses and propose its reformation."
"Safety culture in the management system of safe exploitation of the ship and pollution prevention","https://scispace.com/paper/safety-culture-in-the-management-system-of-safe-exploitation-2s3n9vgdn5","2016","Journal Article","","Andrzej Krolikowski
Alicja Mrozowska
Ryszard Wrobel","10.5604/0860889X.1219969","https://scispace.com/pdf/safety-culture-in-the-management-system-of-safe-exploitation-2s3n9vgdn5.pdf","","Title: A n d r z e j K r ó l i k o w s k i  , A l i c j a M r o z o w s k a   , R y s z a r d W r ó b e l    Authors: Andrzej Królikowski,Alicja Mrozowska,Ryszard Wróbel Keywords: safety of navigation, safety of sea areas, maritime accidents, safety culture, maritime accidents prevention"
